,AbsTime,RelTime,Cycle,m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.887 (B_m18.887) (Corr),m18.940 (B_m18.940) (Corr),m19.015 (B_m19.015) (Corr),m19.454 (B_m19.454) (Corr),m19.739 (B_m19.739) (Corr),m20.008 (B_m20.008) (Corr),m21.009 (B_m21.009) (Corr),m27.001 (B_m27.001) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.986 (B_m30.986) (Corr),m31.974 (B_m31.974) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.969 (B_m33.969) (Corr),m37.015 (B_m37.015) (Corr),m37.642 (B_m37.642) (Corr),m37.692 (B_m37.692) (Corr),m38.002 (B_m38.002) (Corr),m39.002 (B_m39.002) (Corr),m41.006 (B_m41.006) (Corr),m42.002 (B_m42.002) (Corr),m43.017 (B_m43.017) (Corr),m43.975 (B_m43.975) (Corr),m44.994 (B_m44.994) (Corr),m45.962 (B_m45.962) (Corr),m46.993 (B_m46.993) (Corr),m50.999 (B_m50.999) (Corr),m53.013 (B_m53.013) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.027 (B_m59.027) (Corr),m60.025 (B_m60.025) (Corr),m61.016 (B_m61.016) (Corr),m62.992 (B_m62.992) (Corr),m69.041 (B_m69.041) (Corr),m71.050 (B_m71.050) (Corr),m73.028 (B_m73.028) (Corr),m75.023 (B_m75.023) (Corr),m77.009 (B_m77.009) (Corr),m78.018 (B_m78.018) (Corr),m81.019 (B_m81.019) (Corr),m83.058 (B_m83.058) (Corr),m88.050 (B_m88.050) (Corr),m89.043 (B_m89.043) (Corr),m90.924 (B_m90.924) (Corr),m91.019 (B_m91.019) (Corr),m93.009 (B_m93.009) (Corr),m94.015 (B_m94.015) (Corr),m95.026 (B_m95.026) (Corr),m96.028 (B_m96.028) (Corr),m97.059 (B_m97.059) (Corr),m103.044 (B_m103.044) (Corr),m117.061 (B_m117.061) (Corr),m149.025 (B_m149.025) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m217.913 (B_m217.913) (Corr),m223.045 (B_m223.045) (Corr),m225.025 (B_m225.025) (Corr),m281.052 (B_m281.052) (Corr),m283.022 (B_m283.022) (Corr),m286.981 (B_m286.981) (Corr),m329.810 (B_m329.810) (Corr),m330.843 (B_m330.843) (Corr),m331.863 (B_m331.863) (Corr),m341.023 (B_m341.023) (Corr),m355.128 (B_m355.128) (Corr),m356.139 (B_m356.139) (Corr),m357.085 (B_m357.085) (Corr),m358.077 (B_m358.077) (Corr),m359.037 (B_m359.037) (Corr),m371.124 (B_m371.124) (Corr),m372.129 (B_m372.129) (Corr),m373.085 (B_m373.085) (Corr),m374.076 (B_m374.076) (Corr),m375.062 (B_m375.062) (Corr),m429.098 (B_m429.098) (Corr),m430.094 (B_m430.094) (Corr),m431.090 (B_m431.090) (Corr),m432.082 (B_m432.082) (Corr),m445.108 (B_m445.108) (Corr),m446.110 (B_m446.110) (Corr),m447.100 (B_m447.100) (Corr),m448.091 (B_m448.091) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
69,44843.8159,69.0,70.0,2714.407,29827.07,3234.868,3322.191,30317000.0,238647.1,10945.27,42402.5,28196740.0,371.4461,41406.52,30557.58,333.183,1791845.0,4584.486,2896.914,2507.4339999999997,1420507.0,67.98884,93.23309,1077.4389999999999,2592.938,129.7577,89.80038,1776.658,288.9308,210.4747,270.3076,541.0538,1489.454,1335.201,282.0712,134.5523,266.8722,39.05875,4965.313,87.83844,121.188,56.5463,90.89899,1286.3980000000001,998.4168,175.0145,297.9545,27.1916,156.2966,149.5248,90.07091,134.2899,220.9644,211.8322,4405.755999999999,195.2045,50.857890000000005,40.14367,19.48169,28.43175,57645.45,569.0949,16.01032,38.023959999999995,15.009720000000002,19.402479999999997,45.24742,14.008389999999999,5.28465,3775.4970000000003,44015.42,163.4026,3.892486,325.758,77.53481,47.03049,14.00901,9.005794999999999,35.0227,9.005151,19.01227,6.00322,3.001288,2.000644,2.000644,1.0,2.000644,1.0,4.001932,3.001288,0.0,1.0,175.7392,2.791414,                      Jar_BLK_40
70,44843.8159,70.0,71.0,2645.9390000000003,30515.73,2672.808,3561.75,29711730.0,241081.5,12035.88,44300.27,26896340.0,392.155,41551.63,30248.0,242.9657,1795440.0,4448.21,2808.6890000000003,2804.26,1426751.0,42.492940000000004,50.85426,1014.432,2663.607,108.1313,44.67113,1493.598,335.1559,223.3114,194.6092,596.5355,1396.979,1470.71,270.5998,177.2998,264.7802,49.59216,4522.037,47.585879999999996,150.588,44.16444,72.71939,1010.322,1082.757,151.6613,346.8527,32.13557,167.5819,181.1111,76.91956,178.2239,209.2857,228.4278,4399.181,239.0073,30.137929999999997,36.65295,29.9719,36.75493,57400.97,574.4155,18.01161,37.02404,14.00903,18.01037,55.03591,12.00774,4.001932,3795.632,44344.27,169.3062,4.001932,316.7463,84.05489,51.033159999999995,14.00903,6.00322,41.026559999999996,13.008389999999999,29.018720000000002,14.008389999999999,6.00322,1.0,2.000644,6.00322,2.000644,2.000644,0.0,4.001932,1.000644,1.0,175.6912,2.792177,                      Jar_BLK_40
71,44843.8159,71.0,72.0,2772.656,31659.64,3802.605,3563.284,29615570.0,241456.6,9170.106,47728.74,27610040.0,376.9572,42761.19,28992.67,343.3997,1797678.0,4051.26,2633.9559999999997,2908.4040000000005,1436105.0,50.991659999999996,76.28152,937.4102,2942.948,90.02489,41.396570000000004,1249.988,269.2517,327.2124,200.5063,562.5546,1485.182,1543.568,292.7803,142.9621,280.8596,35.152879999999996,3916.966,62.22792,115.2811,56.5464,96.93498000000001,978.2737,1109.562,169.2198,331.3401,37.0795,197.6733,185.3978,98.79726,164.3262,184.4987,218.6889,4453.142,239.0518,45.20689,38.3983,34.46767,37.21837,57814.85,606.0779,21.01354,41.0266,26.016170000000002,19.00874,65.04098,11.0071,4.604525,3779.305,43954.87,186.2655,2.000644,308.5465,73.04751999999999,50.028890000000004,13.00773,8.004507,35.0226,16.0103,31.79399,6.00322,2.001288,4.002575,0.0,1.0,4.001932,1.0,2.000644,1.0,6.003236,0.0,175.7152,2.791795,                      Jar_BLK_40
72,44843.8159,72.0,73.0,2943.383,33272.62,2942.687,2888.402,29833230.0,241534.3,10511.36,47822.2,28308390.0,428.1646,42317.1,29110.59,380.2101,1786117.0,4312.179,2981.9640000000004,2924.982,1416735.0,62.195719999999994,127.1358,1040.618,2825.137,64.8741,55.191219999999994,1445.349,241.6964,278.6233,224.0958,465.8757,1507.5120000000002,1541.2839999999999,303.933,84.12761,279.9828,34.5273,3701.913,62.22309,130.3537,42.34347,87.86909,927.7072,937.1965,169.3046,303.3611,29.66357,167.4637,194.3897,92.00201,150.1703,172.3606,257.6669,4582.512,235.2755,51.43177,47.12512,22.478939999999998,37.218540000000004,58061.8,563.9941,33.01782,38.02473,12.00708,15.00903,69.34208000000001,18.01162,3.001932,3731.328,43951.19,149.9719,0.0,298.1861,68.04427,49.031729999999996,23.01482,8.004507,41.026559999999996,21.012929999999997,25.01613,8.004507,5.002576,2.0,2.0,5.00322,1.000644,2.0,0.0,0.0,1.0,1.0,175.6432,2.79294,                      Jar_BLK_40
73,44843.816,73.0,74.0,3461.105,32743.42,2539.913,3211.3790000000004,30418670.0,244032.0,10075.53,43184.44,28056660.0,390.0166,42171.9,29035.03,402.2459,1811571.0,4556.713,2771.1890000000003,2747.039,1434588.0,34.35953,42.378679999999996,1032.7089999999998,2768.284,140.6507,55.19566,1207.463,301.3644,341.4701,216.9219,484.3005,1676.201,1611.93,281.836,113.9638,294.0923,27.341079999999998,3394.5159999999996,58.41709,140.0599,54.35581,72.71913,898.6332,1066.971,125.162,295.4752,24.71646,182.2905,166.2837,108.649,136.7587,195.2522,273.9201,4758.708,225.6293,56.508590000000005,41.889,19.48173,31.40298,58113.64,523.8788,20.012929999999997,37.7113,11.00708,13.0084,62.21235,14.00903,4.001932,3789.39,43960.67,159.1956,2.000644,321.0984,75.04893,52.03387,17.01098,7.003864,37.023309999999995,16.009710000000002,25.01623,7.003863000000001,4.322451,2.000644,0.0,0.0,1.0,0.0,2.000644,2.000644,2.0,0.0,175.7152,2.791795,                      Jar_BLK_40
74,44843.816,74.0,75.0,3273.97,33025.84,3357.362,3124.013,29297960.0,252735.4,9770.65,42858.52,29390920.0,436.4775,42096.85,30869.28,277.3142,1793817.0,4512.233,2519.929,2713.343,1462004.0,42.492940000000004,76.28139,963.3347,2504.643,115.3402,84.16774000000001,1159.5539999999999,254.3906,325.4946,188.7121,495.7899,1601.58,1403.5079999999998,411.9359,138.7899,223.9969,27.341079999999998,3215.507,47.94308,153.1535,39.07193,90.89889000000001,950.8436,971.6234,165.4489,305.5334,12.35982,140.9404,186.6544,113.0913,144.7372,163.4413,247.5494,4818.991,273.8411,35.788709999999995,40.14372,44.741440000000004,38.03503,58323.5,593.2949,26.59532,42.02653,22.2019,17.01095,60.039030000000004,17.01037,6.0038800000000005,3820.034,44133.06,207.8024,4.001932,346.3308,74.04472,66.04302,14.00903,7.692007,23.01489,8.004524,26.01679,8.004507,6.816886,4.001288,1.500644,5.002576,5.002576,1.0,0.0,0.0,1.0,4.002575,175.7152,2.791795,                      Jar_BLK_40
75,44843.816,75.0,76.0,2617.924,28564.32,2898.062,3318.744,30479210.0,240742.1,9901.286,46803.94,27860520.0,307.2469,43088.31,30125.68,234.1001,1786764.0,4490.541,2642.17,3038.591,1455222.0,60.03787,127.1358,969.3873,2637.1259999999997,135.5443,84.01961999999999,1229.02,297.9714,309.2532,151.3662,519.5968,1731.3,1383.6429999999998,264.8033,92.50442,306.1856,25.716179999999998,3255.8,62.22773000000001,117.3065,37.697540000000004,74.91476,839.7186,1066.2930000000001,144.6812,284.9553,24.719720000000002,202.532,133.653,99.63788000000001,149.1914,178.1131,261.7389,4920.876,246.8408,41.4396,41.88915,20.98035,40.38878,58435.43,573.3718,28.018079999999998,41.026579999999996,27.016809999999996,18.01162,62.282709999999994,12.3908,5.0032190000000005,3881.7709999999997,44248.38,201.0041,5.00322,364.7278,84.48315,55.035619999999994,11.00712,3.001288,41.02655,10.00579,18.010939999999998,10.00581,6.00322,0.0,1.0,5.002575,1.0,2.000644,2.000644,1.0,6.002576,1.0,175.7152,2.791795,                      Jar_BLK_40
76,44843.816,76.0,77.0,3024.5159999999996,29071.44,2776.3990000000003,3911.008,29744440.0,251992.6,11637.28,47036.56,28086060.0,297.5977,43718.13,30245.18,184.9064,1778557.0,4026.2140000000004,2714.798,2785.579,1456385.0,61.46536999999999,76.28139,1027.5839999999998,2848.355,114.0589,48.29156,1224.277,320.1737,192.1331,176.9178,500.2029,1551.878,1532.638,339.852,121.7164,297.3186,33.436440000000005,3102.8709999999996,62.22773000000001,169.4594,31.4146,96.04286,810.5394,952.4316,158.4905,295.019,34.60765,180.4858,155.412,105.5118,143.7676,176.1195,204.8947,4969.192,280.0086,35.788759999999996,40.14362,28.473309999999998,48.84919,58417.05,598.078,22.01422,40.02534,22.01418,16.47157,51.0295,18.01162,7.003863000000001,3759.6079999999997,44194.34,157.1983,4.001932,326.5245,95.49965999999999,48.03105,10.00644,5.002576,38.02463,13.00837,20.63048,9.005152,5.00322,3.000644,2.000644,6.003863,3.001288,1.0,1.0,0.0,1.0,0.0,175.6192,2.7933209999999997,                      Jar_BLK_40
77,44843.816,77.0,78.0,3697.762,30846.7,2983.131,3675.013,29550810.0,252773.5,11690.57,47941.62,28500380.0,576.3607,43497.43,31216.13,287.5247,1813146.0,4197.905,2699.131,2872.261,1491000.0,61.28278,110.1842,1061.152,2635.321,115.3401,55.19543,1049.2939999999999,276.4544,281.8834,182.815,632.3708,1636.1170000000002,1515.717,295.5364,117.6828,333.4019,50.77642,2944.8059999999996,43.92538,150.0598,56.546240000000004,72.71913,822.2891,1130.7910000000002,144.7999,336.7433,27.191640000000003,143.1864,138.124,120.8378,138.8459,173.5805,255.9355,5160.865,231.3629,43.323370000000004,41.88898,34.467690000000005,45.35923,58343.16,519.7878,19.01225,40.82334,27.01744,19.011589999999998,68.34074,23.01128,6.00322,3709.542,44547.2,143.1375,2.000644,366.0314,78.05094,61.5166,21.01357,4.001932,34.02131,10.00644,18.01161,9.005794999999999,5.00322,2.1413599999999997,6.00322,5.002576,5.00322,3.001932,2.0,2.000644,1.0,0.0,175.6432,2.79294,                      Jar_BLK_40
78,44843.816,78.0,79.0,3103.277,31516.18,2669.072,3093.0170000000003,30120180.0,262517.1,10531.44,46638.67,27872820.0,277.7592,42530.02,30121.36,369.8145,1788499.0,4079.2470000000003,2851.867,2728.9709999999995,1475924.0,69.59879000000001,96.01418000000001,1000.7919999999999,2632.7870000000003,108.106,27.59327,1102.566,292.5792,248.8418,287.2046,548.107,1591.211,1434.664,280.7023,134.5854,352.5882,39.05875,2930.337,66.16707,130.3532,50.26345,54.539390000000004,804.674,1014.2330000000001,157.1768,318.5078,24.71976,132.1243,170.3001,115.1437,157.4871,127.2688,249.682,5342.904,260.7857,28.54856,74.99675,31.10765,35.44611,58058.57,553.0652,23.014879999999998,45.02851,19.012320000000003,20.4898,55.0351,27.88948,8.005152,3847.0879999999997,44239.01,143.7699,3.001288,315.1179,73.04748000000001,53.206309999999995,10.00579,6.002592,35.02262,15.27481,21.01359,7.004523,4.001932,8.176492999999999,2.0,5.0032190000000005,3.000644,4.001288,2.0,1.0,0.0,1.0,175.6192,2.7933209999999997,                      Jar_BLK_40
79,44843.816,79.0,80.0,3285.0409999999997,30270.28,3582.913,3347.684,29215360.0,257487.8,11733.01,45342.9,28732290.0,376.9572,41286.91,31079.71,245.4506,1805031.0,4383.74,2733.198,2924.973,1483130.0,67.98884,101.7087,893.8943,2738.216,136.164,96.56754000000001,1262.01,315.0277,302.7775,229.9722,466.6298,1780.516,1415.9089999999999,428.4503,155.8882,378.9175,42.964690000000004,3091.0240000000003,54.90696,114.4349,39.09029,60.59929,816.5558,922.6877,148.9044,305.5539,29.662020000000002,169.8877,181.5656,89.19653000000001,138.8793,151.2345,323.2596,5552.899,281.9337,45.206920000000004,59.34285,31.47059,43.99693,57866.5,550.6674,27.0175,41.026559999999996,26.01555,17.00967,74.04472,18.01098,8.005152,3749.105,44496.19,167.5523,2.000644,321.3518,66.04299,58.037819999999996,12.00773,4.001932,33.42004,20.30218,25.360229999999998,7.004507,5.002576,6.00322,4.001932,2.0,0.0,3.314633,2.000644,5.002592,1.0,0.0,175.6192,2.7933209999999997,                      Jar_BLK_40
136,44843.8167,136.0001,137.0,2190.8920000000003,55992.72,3519.205,5342.857,28564510.0,1464969.0,18677.19,66159.23,37492090.0,955.0524,41168.46,27415.46,292.4521,546074.5,3873.94,9480.056999999999,1035.142,3632662.0,521.2821,1006.573,4832.363,10582.06,1150.733,318.5899,8951.585,267.1256,7162.345,375.2413,855.5815,659.945,974.3907,2788.366,1291.781,3036.8959999999997,238.3846,23520.21,331.6081,542.6108,297.5236,334.1527,5582.259,989.5408,182.08,364.1134,247.245,963.2416,1965.74,87.07184000000001,167.4822,1043.6889999999999,230.8937,7767.938,340.2879,134.422,595.533,508.9668,121.6586,53851.24,548.8657,27.01747,44.02859,82.79238000000001,29.018790000000003,82.0537,53.03386999999999,38.47805,1272.807,33919.92,144.1568,28.01745,3954.0440000000003,505.9028,379.6612,61.03965,40.75293,515.0154,88.14381999999999,325.266,68.27078,37.02394,121.0905,41.02655,24.01557,11.00708,39.025259999999996,12.00773,20.01292,11.00644,4.001932,175.4018,2.793703,193
137,44843.8167,137.0001,138.0,1612.38,54558.5,3753.239,5890.116,28072200.0,1522102.0,19075.71,69888.3,37387250.0,1249.306,40996.03,25687.3,399.1714,526221.4,4157.244000000001,11091.82,918.311,3552420.0,573.9974,1073.738,5099.5470000000005,11296.58,1208.861,341.4742,8197.155999999999,241.0663,7427.366999999999,368.9365,841.3774,611.0276,804.551,3236.29,1358.9779999999998,3175.535,218.7313,18898.37,301.8912,627.0322,401.6069,488.6801,5147.032,1007.023,151.4352,336.9939,287.0222,1138.601,1914.351,119.0297,192.6768,909.1721,200.7925,8054.731,425.0591,127.1306,688.844,539.3446,117.4971,52832.78,507.7789,33.02143,42.02681,71.0451,35.78885,90.05502,81.05283,63.04093,1241.007,33491.91,147.1619,40.02587,13702.03,1340.72,1025.486,180.2245,94.06163000000001,1925.033,314.4867,1043.588,189.6616,108.0707,113.4675,34.02203,28.01752,8.003863,41.0266,17.01095,20.01288,10.00581,2.000644,175.4018,2.793703,193
138,44843.8167,138.0001,139.0,1832.906,50783.39,3770.8059999999996,4391.023,28648080.0,1564172.0,19543.74,69968.09,35151470.0,1254.124,41509.25,26591.79,277.3606,513170.5,4057.798,11856.85,1149.272,3536968.0,485.4126,652.3541,5234.848,11645.17,1136.775,394.6607,7242.113,262.3189,7176.590999999999,381.2852,907.3048,561.1597,857.6702,3502.355,1435.4520000000002,3140.926,222.6371,15148.21,312.5224,628.4518,276.5201,465.2342,4460.596,973.2499,179.6669,336.6979,245.175,1190.6019999999999,1759.5320000000002,121.9078,219.4664,756.6577,197.298,7791.47,369.9091,147.7024,658.4924,547.8636,185.0718,53013.78,553.4329,25.015539999999998,35.99988,58.483309999999996,23.88917,96.50069,81.2249,78.05116,1263.872,33175.36,126.1263,31.02004,14048.16,1328.6870000000001,1083.746,166.4985,88.44819,1963.896,312.0562,1129.735,191.7028,103.5948,85.05539,24.01555,27.01745,10.00644,30.01943,16.0103,24.0155,8.004507,3.000644,175.4018,2.793703,193
139,44843.8167,139.0001,140.0,1199.02,55026.77,4547.016,5237.44,28554020.0,1572981.0,17175.66,70263.16,36564720.0,1016.188,40286.94,25258.75,380.701,513206.1,4387.374,11704.1,930.6778,3511262.0,696.2982,1031.886,5064.965999999999,10972.49,1224.7939999999999,366.9942,6768.6990000000005,339.0416,7057.666,379.1813,864.5128,470.4261,837.9176,3639.216,1385.527,3100.5409999999997,206.0524,12332.05,279.1836,694.7669,384.6762,390.1505,3952.7329999999997,968.6207,118.5712,315.1863,278.2194,1251.8410000000001,1687.049,99.30704,216.8923,717.4062,197.1964,7651.6990000000005,378.1669,119.6472,651.4396,491.3727,254.883,53062.48,519.3734,19.01227,29.018109999999997,52.03398,26.00114,109.0823,74.04833,71.04608,1303.843,33283.24,159.4299,28.01744,13445.02,1254.1019999999999,955.88,169.8156,80.05202,1867.754,288.6139,1126.92,217.3627,113.0775,59.03411,21.01354,13.008389999999999,3.001948,20.012320000000003,11.00708,14.008370000000001,9.005794999999999,5.002576,175.3774,2.7933209999999997,193
140,44843.8167,140.0001,141.0,1152.928,54896.13,4711.4220000000005,5976.232,27487150.0,1614878.0,17769.65,71394.17,36890840.0,1015.645,39340.57,25568.61,379.5653,512360.6,3873.8459999999995,10813.6,1104.675,3547292.0,688.7692,1015.306,5220.6990000000005,11280.15,1270.128,455.3712,6125.887,290.1508,7405.232,289.1279,961.2184,567.0787,921.744,3553.5879999999997,1301.76,3082.837,255.5036,10417.72,248.6707,630.0193,356.8326,419.0915,3387.3990000000003,809.1303,179.2362,354.3688,276.9742,1198.5910000000001,1556.5220000000002,109.0066,227.8304,686.1157,180.9958,7767.472,374.3271,131.1627,562.2845,489.1903,284.7841,53201.03,538.8326,28.01815,29.01881,58.98368000000001,38.36073,111.08,101.0699,87.65462,1194.685,33301.2,134.1647,25.01612,12742.59,1218.609,923.4312,157.1561,95.90637,1825.195,307.6994,1080.4289999999999,183.1628,107.0774,39.025259999999996,14.00903,11.00645,3.001288,21.012929999999997,8.005151,14.00903,7.003863000000001,3.001288,175.3774,2.7933209999999997,193
141,44843.8167,141.0001,142.0,1058.626,50494.73,2622.788,4917.843,28442530.0,1632061.0,19194.16,71622.27,37281420.0,1170.153,40389.26,24610.89,330.1924,517487.5,3657.138,11186.14,924.727,3531250.0,705.3122,1193.72,5177.517,11194.75,1197.402,355.4061,5552.271,184.4398,6957.967,408.1725,827.1514,658.7437,765.0404,3616.3579999999997,1234.1480000000001,2881.495,203.1074,9589.909,261.4829,682.3403,293.9647,345.608,2939.5209999999997,852.7571,153.4709,289.0502,287.6685,1356.73,1454.225,107.3442,198.578,524.5779,245.6055,7573.062,343.384,123.3778,578.993,535.1431,269.4573,53718.12,548.553,13.00837,31.38392,49.03188,33.467,99.06865,84.05494,76.04958,1288.53,33340.84,145.1537,24.015539999999998,12591.74,1229.132,945.0103,167.1864,82.05339000000001,1880.6889999999999,319.8915,980.0939,194.2695,114.0463,33.02134,12.00423,13.0084,4.001932,12.00774,7.003863000000001,7.0038800000000005,3.001288,7.003863000000001,175.4493,2.792177,193
142,44843.8168,142.0001,143.0,667.0959,51697.74,5106.18,5443.771,27848300.0,1639733.0,18568.09,72068.93,38371170.0,1234.365,40615.5,26491.85,221.8982,514439.8,3937.922,11183.57,925.7422,3505457.0,694.2871,1230.684,5358.7480000000005,10630.03,1184.0539999999999,222.0765,5623.241999999999,209.9684,6422.8,271.9218,996.1854,458.3984,855.269,3403.3309999999997,1343.899,3110.215,210.9193,8560.211,303.6047,531.9097,338.6959,426.9502,2987.6090000000004,800.9039,176.4789,308.8732,260.8298,1294.0919999999999,1381.9660000000001,127.9169,213.8566,527.5778,206.0275,7367.383000000001,379.8794,135.6718,546.4208,435.9651,231.6021,53372.3,529.9431,20.16928,38.02458,52.392790000000005,27.01745,103.7868,84.05475,107.07,1347.0729999999999,33295.36,156.1717,21.01296,13851.26,1317.168,1000.625,167.215,78.62941,1967.717,308.9802,1137.878,186.239,120.5588,22.15493,10.00645,11.00708,4.001932,8.005152,3.001932,11.00579,1.0,3.001288,175.4493,2.792177,193
143,44843.8168,143.0001,144.0,1116.934,50295.52,4253.3679999999995,3996.607,28375250.0,1626637.0,17378.81,72275.3,36047960.0,932.4092,39504.21,25407.46,467.4548,517659.1,3736.7929999999997,9259.186,1042.507,3532002.0,757.7644,1103.6760000000002,5600.731,11272.25,1082.037,374.8786,4930.942,182.8002,6572.4980000000005,357.4792,939.3149,536.0994,886.16,3700.634,1386.487,2843.949,180.7169,7907.568,241.593,590.8435,370.5395,401.4401,2607.7870000000003,847.1279,129.6012,309.2644,283.4387,1414.392,1305.185,79.0606,194.4038,490.9019,183.704,7475.809,317.2115,142.9348,512.6626,435.6263,233.1968,53678.38,497.4744,33.02135,33.021370000000005,41.02663,31.48125,104.0716,102.7031,92.04451,1292.153,33505.43,177.2019,23.014870000000002,15609.11,1432.125,1076.622,167.5836,97.06351,2131.906,351.3239,1319.0970000000002,219.3446,106.6397,9.005811,8.005151,5.002576,3.000644,5.002576,5.0032190000000005,6.003236,3.001288,2.000644,175.4493,2.792177,193
144,44843.8168,144.0001,145.0,2200.98,51495.06,3507.967,4436.427,28985530.0,1669297.0,20447.07,70356.35,37376900.0,1062.278,40916.61,25391.14,321.7556,514212.8,4305.284000000001,10555.85,1042.714,3529675.0,514.0807,1092.269,5321.621,11176.73,1102.333,257.8548,5302.014,264.3801,6487.528,301.8806,767.6066,568.7805,881.2837,3819.224,1058.238,2724.5879999999997,175.1629,7191.285,275.2404,523.4598,368.1178,430.0586,2473.726,846.2076,187.4033,237.7251,241.7844,1328.546,1236.654,128.702,178.3273,461.0163,164.2336,7338.651,330.3154,105.4833,525.2103,420.6829,198.5279,53166.19,527.1287,30.019379999999998,34.022090000000006,55.03519,10.00646,107.0845,106.8153,110.0968,1300.012,33378.01,143.7378,18.011589999999998,16617.14,1504.694,1228.362,188.0052,85.36039,2500.988,344.3532,1425.861,242.1112,118.0882,7.0025759999999995,3.000644,10.00646,1.0,2.001288,5.001932,3.000644,0.0,1.0,175.5213,2.791032,193
145,44843.8168,145.0001,146.0,1662.05,52781.54,4522.917,5983.0830000000005,28170590.0,1689978.0,19256.02,74001.12,37589650.0,1024.48,40813.79,27187.74,343.3995,525612.6,4138.425,10587.07,1066.837,3553285.0,585.5231,843.4332,5408.795,11296.58,1017.1210000000001,349.0992,4846.379,201.3466,6444.670999999999,321.1983,714.6223,510.5714,740.4351,3804.3920000000003,1020.966,2579.766,193.6944,6811.289000000001,261.3981,639.8757,366.2763,449.7452,2477.695,830.6897,159.6105,312.9835,264.9773,1526.8,1148.238,107.1816,203.0699,421.9333,160.0412,7547.094,353.2416,162.2344,495.9514,462.0313,215.5288,53067.74,520.9059,17.01098,42.23,36.69562,21.01166,102.0741,106.9367,103.0822,1297.565,33310.3,146.3854,24.014860000000002,16581.61,1489.287,1258.1789999999999,202.3951,88.0575,2447.656,375.03,1420.455,206.9085,144.1526,10.00647,6.003863,8.004507,2.000644,3.001288,3.001288,2.000644,2.000644,5.0032190000000005,175.4973,2.791414,193
146,44843.8168,146.0001,147.0,1330.2920000000001,52947.62,5440.6359999999995,5539.721,27728720.0,1707370.0,17065.35,71742.91,39935540.0,1089.386,41401.98,27221.12,355.6537,524362.8,3892.9359999999997,10180.03,1135.1019999999999,3507550.0,592.2855,1086.2089999999998,5478.371,11040.03,1005.83,272.1937,4473.197,227.2615,5972.436,321.7024,723.222,600.6549,640.155,3759.65,1183.925,2640.5440000000003,172.356,6765.5419999999995,258.2594,670.9336,291.394,384.5016,2155.766,802.5272,151.393,317.2719,262.0333,1696.078,1096.389,109.4997,198.8282,466.361,173.3337,7331.6140000000005,347.8018,124.3198,487.5667,450.7783,220.1314,53323.39,476.7813,18.01162,38.0239,49.79792,28.018079999999998,109.2978,92.06029000000001,93.06090999999999,1341.0279999999998,33272.36,141.1652,26.01259,16363.8,1418.875,1187.892,157.9284,89.05807,2428.947,374.0525,1353.632,222.8102,145.3259,11.00644,6.003863,7.004523,6.003863,9.005151,3.0000009999999997,10.00644,2.000644,2.000644,175.4493,2.792177,193
208,44843.8175,208.0001,209.0,1137.4569999999999,47572.87,3269.0240000000003,4836.793,28143500.0,1581318.0,17050.15,73553.76,39511720.0,1274.111,43295.29,27063.7,356.6071,618257.4,3922.8579999999997,8494.572,1318.513,3644562.0,650.0175,1146.513,5198.48,10950.82,1216.065,364.0449,3982.36,191.9423,5555.644,333.6924,792.5135,576.002,778.1785,3021.02,902.7926,3167.8259999999996,152.3302,3080.5879999999997,219.6165,756.3318,250.6172,337.7584,943.8317,706.9614,122.449,251.618,296.6727,1892.424,470.5405,83.29313,157.4878,242.9687,142.2311,5897.1759999999995,264.0074,147.872,246.9976,200.918,107.0123,51992.87,525.2192,21.013560000000002,40.76075,223.2975,82.13168,110.9974,51.03318,43.02666,1505.594,34123.77,162.1206,193.2618,4851.164000000001,551.8035,659.855,115.8516,193.2766,567.1439,96.07011,415.3057,67.1296,50.16533,4934.427,742.8646,517.7683,113.9678,1156.942,252.3035,404.9726,96.06277,51.0331,175.5453,2.790651,194
209,44843.8175,209.0001,210.0,1187.292,50287.5,3769.679,4105.445,28682000.0,1638698.0,17784.14,73822.04,35985900.0,1191.931,42140.73,27852.37,369.8155,584322.4,3714.408,7909.519,1049.42,3496235.0,756.4984,1208.099,5569.228,11151.17,1350.2420000000002,379.4736,3962.02,133.5269,5727.005999999999,360.9215,623.1696,471.1843,850.882,3532.197,799.9778,3153.599,156.3504,3024.458,281.8863,728.5413,276.15,507.995,1000.135,800.5466,129.6008,315.5964,382.1778,2003.524,495.7182,120.0746,198.2948,250.0039,139.8308,6487.47,360.2103,194.9233,266.9234,256.2754,147.7676,54010.49,560.4403,22.01425,48.031209999999994,253.8193,89.74975,160.8954,162.0027,225.4039,1497.759,35029.84,153.1661,256.0726,68987.01,3073.83,5224.775,706.9169,591.5928,10294.21,988.0759,5723.775,703.0674,376.8282,4515.66,723.3354,507.1384,88.69498,1137.838,212.5537,366.394,94.73018,40.02592,175.4973,2.791414,194
