,AbsTime,RelTime,Cycle,m15.030 (B_m15.030) (Corr),m15.992 (B_m15.992) (Corr),m17.030 (B_m17.030) (Corr),m18.015 (B_m18.015) (Corr),m18.908 (B_m18.908) (Corr),m18.965 (B_m18.965) (Corr),m19.036 (B_m19.036) (Corr),m19.474 (B_m19.474) (Corr),m19.600 (B_m19.600) (Corr),m19.923 (B_m19.923) (Corr),m19.941 (B_m19.941) (Corr),m20.031 (B_m20.031) (Corr),m21.029 (B_m21.029) (Corr),m26.017 (B_m26.017) (Corr),m27.025 (B_m27.025) (Corr),m28.004 (B_m28.004) (Corr),m29.014 (B_m29.014) (Corr),m29.737 (B_m29.737) (Corr),m30.013 (B_m30.013) (Corr),m30.647 (B_m30.647) (Corr),m30.694 (B_m30.694) (Corr),m30.737 (B_m30.737) (Corr),m31.546 (B_m31.546) (Corr),m31.700 (B_m31.700) (Corr),m31.893 (B_m31.893) (Corr),m32.026 (B_m32.026) (Corr),m32.981 (B_m32.981) (Corr),m33.198 (B_m33.198) (Corr),m33.246 (B_m33.246) (Corr),m33.297 (B_m33.297) (Corr),m33.338 (B_m33.338) (Corr),m33.992 (B_m33.992) (Corr),m36.012 (B_m36.012) (Corr),m37.031 (B_m37.031) (Corr),m38.027 (B_m38.027) (Corr),m39.022 (B_m39.022) (Corr),m40.024 (B_m40.024) (Corr),m41.033 (B_m41.033) (Corr),m42.005 (B_m42.005) (Corr),m43.011 (B_m43.011) (Corr),m43.994 (B_m43.994) (Corr),m45.022 (B_m45.022) (Corr),m45.986 (B_m45.986) (Corr),m46.996 (B_m46.996) (Corr),m47.993 (B_m47.993) (Corr),m50.000 (B_m50.000) (Corr),m51.019 (B_m51.019) (Corr),m51.939 (B_m51.939) (Corr),m52.030 (B_m52.030) (Corr),m53.021 (B_m53.021) (Corr),m54.023 (B_m54.023) (Corr),m55.035 (B_m55.035) (Corr),m55.934 (B_m55.934) (Corr),m56.058 (B_m56.058) (Corr),m57.064 (B_m57.064) (Corr),m57.937 (B_m57.937) (Corr),m58.043 (B_m58.043) (Corr),m59.050 (B_m59.050) (Corr),m60.019 (B_m60.019) (Corr),m61.027 (B_m61.027) (Corr),m62.025 (B_m62.025) (Corr),m63.022 (B_m63.022) (Corr),m64.025 (B_m64.025) (Corr),m65.033 (B_m65.033) (Corr),m66.044 (B_m66.044) (Corr),m67.054 (B_m67.054) (Corr),m68.044 (B_m68.044) (Corr),m69.061 (B_m69.061) (Corr),m70.074 (B_m70.074) (Corr),m71.074 (B_m71.074) (Corr),m72.056 (B_m72.056) (Corr),m73.039 (B_m73.039) (Corr),m73.961 (B_m73.961) (Corr),m74.035 (B_m74.035) (Corr),m75.034 (B_m75.034) (Corr),m75.948 (B_m75.948) (Corr),m76.030 (B_m76.030) (Corr),m77.033 (B_m77.033) (Corr),m77.966 (B_m77.966) (Corr),m78.037 (B_m78.037) (Corr),m79.016 (B_m79.016) (Corr),m80.027 (B_m80.027) (Corr),m81.024 (B_m81.024) (Corr),m82.019 (B_m82.019) (Corr),m83.076 (B_m83.076) (Corr),m83.937 (B_m83.937) (Corr),m84.072 (B_m84.072) (Corr),m85.075 (B_m85.075) (Corr),m85.947 (B_m85.947) (Corr),m87.043 (B_m87.043) (Corr),m87.930 (B_m87.930) (Corr),m89.055 (B_m89.055) (Corr),m90.031 (B_m90.031) (Corr),m91.043 (B_m91.043) (Corr),m92.038 (B_m92.038) (Corr),m93.038 (B_m93.038) (Corr),m94.041 (B_m94.041) (Corr),m95.047 (B_m95.047) (Corr),m96.046 (B_m96.046) (Corr),m96.995 (B_m96.995) (Corr),m98.034 (B_m98.034) (Corr),m99.019 (B_m99.019) (Corr),m101.940 (B_m101.940) (Corr),m102.939 (B_m102.939) (Corr),m103.942 (B_m103.942) (Corr),m105.036 (B_m105.036) (Corr),m105.931 (B_m105.931) (Corr),m107.013 (B_m107.013) (Corr),m108.031 (B_m108.031) (Corr),m109.031 (B_m109.031) (Corr),m112.011 (B_m112.011) (Corr),m117.933 (B_m117.933) (Corr),m118.934 (B_m118.934) (Corr),m119.941 (B_m119.941) (Corr),m123.936 (B_m123.936) (Corr),m126.896 (B_m126.896) (Corr),m127.028 (B_m127.028) (Corr),m143.894 (B_m143.894) (Corr),m147.060 (B_m147.060) (Corr),m149.042 (B_m149.042) (Corr),m151.019 (B_m151.019) (Corr),m152.992 (B_m152.992) (Corr),m178.916 (B_m178.916) (Corr),m179.883 (B_m179.883) (Corr),m202.934 (B_m202.934) (Corr),m203.943 (B_m203.943) (Corr),m204.937 (B_m204.937) (Corr),m206.991 (B_m206.991) (Corr),m209.010 (B_m209.010) (Corr),m216.916 (B_m216.916) (Corr),m217.911 (B_m217.911) (Corr),m220.922 (B_m220.922) (Corr),m221.921 (B_m221.921) (Corr),m223.055 (B_m223.055) (Corr),m224.055 (B_m224.055) (Corr),m225.030 (B_m225.030) (Corr),m227.006 (B_m227.006) (Corr),m228.981 (B_m228.981) (Corr),m230.920 (B_m230.920) (Corr),m234.917 (B_m234.917) (Corr),m266.986 (B_m266.986) (Corr),m267.979 (B_m267.979) (Corr),m268.968 (B_m268.968) (Corr),m281.040 (B_m281.040) (Corr),m282.043 (B_m282.043) (Corr),m283.014 (B_m283.014) (Corr),m284.016 (B_m284.016) (Corr),m284.995 (B_m284.995) (Corr),m286.968 (B_m286.968) (Corr),m299.025 (B_m299.025) (Corr),m329.420 (B_m329.420) (Corr),m329.843 (B_m329.843) (Corr),m330.865 (B_m330.865) (Corr),m331.906 (B_m331.906) (Corr),m341.006 (B_m341.006) (Corr),m342.008 (B_m342.008) (Corr),m342.984 (B_m342.984) (Corr),m355.109 (B_m355.109) (Corr),m356.125 (B_m356.125) (Corr),m357.099 (B_m357.099) (Corr),m358.063 (B_m358.063) (Corr),m359.039 (B_m359.039) (Corr),m360.005 (B_m360.005) (Corr),m360.984 (B_m360.984) (Corr),m371.073 (B_m371.073) (Corr),m372.073 (B_m372.073) (Corr),m373.056 (B_m373.056) (Corr),m374.047 (B_m374.047) (Corr),m375.039 (B_m375.039) (Corr),m376.027 (B_m376.027) (Corr),m377.022 (B_m377.022) (Corr),m429.097 (B_m429.097) (Corr),m430.086 (B_m430.086) (Corr),m431.070 (B_m431.070) (Corr),m432.055 (B_m432.055) (Corr),m433.042 (B_m433.042) (Corr),m434.017 (B_m434.017) (Corr),m445.061 (B_m445.061) (Corr),m446.062 (B_m446.062) (Corr),m447.039 (B_m447.039) (Corr),m448.036 (B_m448.036) (Corr),m449.029 (B_m449.029) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
666,44842.0031,666.0004,667.0,3405.3990000000003,35409.98,4044.522,36640.96,1885.67,2210.428,30763230.0,5624.849,10109.96,1612.0479999999998,2307.6620000000003,19101.92,37505.99,385.211,642.5281,8092.406,25562.43,208.2412,4681632.0,451.5512,401.6234,533.2568,258.4681,1005.1389999999999,724.4354,3963334.0,39831.8,5275.939,5402.3769999999995,4470.834,3286.072,14932140.0,387.1262,643257.0,485.1895,3659.355,207.8594,1352.0539999999999,548.6878,21792.63,6183.005,8965.396999999999,29328.56,459.0332,336.522,1849.057,585.729,147.489,1148.505,873.426,72.94595,676.9579,156.3639,317.0886,929.4467,53.42326,294.9271,3261.1,293.4727,1002.9939999999999,82.18439000000001,538.5823,53.766,55.50611,117.1623,300.962,162.7743,338.9228,92.73817,228.4934,125.3341,593.0393,121.5419,246.4238,491.3942,220.3488,376.9942,366.4222,100.6854,146.0944,266.6873,185.3344,458.1792,169.7813,159.3763,21.7913,67.86247,72.20694,54.907630000000005,92.64143,50.78416,38.79204,198.2438,206.8473,76.75236,160.0,6909.724,1547.183,133.5273,132.8844,81.78493,71.16492,104.3495,35.79764,96.71472,61.3786,366.9364,58.36245,400.6885,127.946,63.15303,11.885069999999999,39.156290000000006,77.20345,76.25142,64.91367,96.0548,103.2343,10.16831,86.05955,40.238,40.92794,37.3058,16.07498,882.7363,8844.349,163.9522,99.73725,60.03931,35.01912,46.02985,788.0342,40.02602,49.03188,15.62726,164.7521,79.98196,156.1941,100.3224,29.01881,84.05476999999999,23.014870000000002,103.0783,229.407,62.040409999999994,273.1031,50.03242,73.89185,188.8405,54.472930000000005,438.9221,285287.6,132.1495,3990.28,115.0944,29.018720000000002,41.50345,146138.9,3788.045,9707.679,1256.468,524.9329,91.50501,42.02728,448.513,106.0692,4599.777,536.6622,363.1314,57.03691,26.01677,118.0884,46.0262,41.04998,18.01162,7.152396,3.001304,13.008389999999999,3.7752230000000004,9.005167,12.00774,5.0032190000000005,175.5462,2.793703,6
667,44842.0031,667.0004,668.0,4428.189,32324.06,4164.237,39587.53,1678.985,1555.375,31723310.0,5948.081,6669.789000000001,1704.067,1818.727,20088.03,35492.8,348.5661,566.2238,7701.357,25789.63,176.9845,4655020.0,540.8857,468.5701,520.5601,246.1725,863.9177,458.3693,4044828.0,40104.88,5803.2390000000005,5337.399,4050.5159999999996,3854.6929999999998,14561160.0,316.4773,638440.9,449.6974,3613.8720000000003,233.8157,1170.218,571.3598,21502.63,6014.2609999999995,8686.440999999999,29406.75,430.419,395.288,2012.3339999999998,588.5013,117.2342,1104.646,833.0754,104.6818,649.0825,134.1575,310.6396,762.0462,24.65687,375.663,3270.708,324.1443,1024.4160000000002,117.7016,534.5797,43.01277,101.3775,137.8386,290.7935,133.4008,406.5108,115.1234,197.8293,87.33948000000001,573.6546,163.9843,282.5537,492.2774,259.3925,412.4384,463.2562,109.3975,129.4903,199.4352,198.1292,484.6601,134.7206,175.4465,16.9488,65.16592,61.49811999999999,68.66611999999999,105.8559,37.39824,45.55193,156.8588,274.5826,93.56489,151.9438,7024.219,1599.068,111.1581,147.6647,103.1243,52.123,153.8979,50.67927,86.35223,52.865280000000006,399.7929,75.03144,400.63,134.7353,63.12194,18.286070000000002,34.97333,92.01562,78.57555,71.53735999999999,93.74632,88.82542,22.193839999999998,80.27153,35.63926,30.69592,20.16526,17.079629999999998,858.3329,8908.15,158.2025,91.9039,41.62073,24.01206,40.025859999999994,803.5592,33.02135,62.040459999999996,15.009689999999999,148.1811,92.49807,155.1827,100.9136,33.021409999999996,110.5447,37.02401,115.0936,258.8533,64.04178,285.6429,59.03873000000001,62.04035,153.9169,54.316480000000006,438.6386,285385.0,141.1527,4047.8259999999996,122.1055,39.0252,44.700790000000005,145621.1,3733.533,10024.96,1345.106,597.1213,100.3154,50.36081,472.2064,114.8435,4572.902,574.4886,362.5299,76.7062,38.02458,524.0538,130.1002,91.05938,23.01484,24.01549,8.004507,10.06833,9.005794999999999,27.188779999999998,9.005794999999999,11.0071,175.7382,2.790651,6
894,44842.0057,894.0005,895.0,4592.406,33624.5,4645.026,32346.51,1635.5020000000002,1834.523,31011880.0,4251.86,4786.583,1477.526,1270.0339999999999,18943.11,29647.93,498.5103,888.7866,9038.559000000001,23125.48,191.7339,4510068.0,420.5168,315.0054,393.08,252.3318,944.7004,646.6882,4014092.0,41342.21,5504.357,4723.436,4502.49,3562.01,15112680.0,325.7863,445971.8,457.7152,5438.812,369.582,2479.677,753.883,25118.14,6881.437,9678.302,31029.35,435.6312,225.7358,2048.109,636.7485,140.0269,1237.1660000000002,1074.13,95.7417,920.6397,150.7517,787.5186,2286.101,45.85439,1506.256,1537.045,318.796,1019.5039999999999,59.769969999999994,585.5132,75.27257,159.9931,141.8431,682.0396,132.7662,441.407,129.3763,371.342,349.0023,536.6411,131.374,195.0321,513.436,295.7121,434.7564,398.4605,103.1004,146.4599,224.422,144.5023,442.1164,279.601,369.2154,16.60831,106.0651,94.2871,69.28868,96.08985,31.981559999999998,37.310359999999996,180.8833,269.3077,148.7542,138.6154,6617.039000000001,1341.3470000000002,101.7013,101.3937,68.77378,66.11964,122.3815,40.74001,81.17125,80.32406,369.0177,75.64976,389.1649,104.3542,64.73173,22.28458,25.11191,100.5121,79.14017,77.88945,79.21726,146.5053,48.38708,115.1512,60.932269999999995,30.367309999999996,36.44722,17.07961,893.7304,7851.664000000001,162.0999,133.2748,72.04691,33.02132,38.0247,875.8781,43.027840000000005,511.8723,79.05167,209.9278,101.1753,149.3502,134.2715,45.37321,41.75013,15.91654,48.52791,813.3683,134.1317,243.496,42.21484,40.02592,76.8625,168.2128,452.4623,284887.6,130.1296,4637.613,825.2195,146.154,140.781,12876.7,867.8738,2612.106,355.6909,598.5917,102.6765,69.04478,50.18886,24.015539999999998,609.3954,101.0662,59.038230000000006,21.01354,10.00223,73327.32,2464.984,4712.842000000001,784.7716,283.7851,49.29761,210.868,65.94894000000001,758.2183,167.2753,122.1688,175.475,2.7948470000000003,7
895,44842.0058,895.0005,896.0,5703.3369999999995,29771.47,4509.032999999999,37129.09,1495.7620000000002,1473.611,31454380.0,4155.878,7318.174,1305.371,2077.5229999999997,18373.33,30071.92,545.9528,879.6327,7618.12,23848.94,206.4826,4403310.0,351.1199,301.0452,487.0481,421.8203,1086.514,613.8898,3993548.0,39748.21,6140.205,5559.435,3881.8590000000004,3594.355,13890000.0,387.1249,509992.0,474.6233,5369.1630000000005,281.7511,2482.399,644.5343,25449.97,6371.286,9819.668,31195.04,589.743,298.0161,1703.39,672.5537,164.6351,1074.955,1132.78,152.2681,1013.216,134.1579,944.5648,2411.133,65.75174,1393.2060000000001,1613.021,254.6249,1089.803,123.276,682.111,93.19445,133.2762,184.4125,658.2425,238.5781,489.698,151.0755,460.5485,357.9779,2133.473,181.3193,308.5244,526.8307,304.5016,440.6003,453.1824,131.6743,150.541,370.1826,161.0707,940.4409,280.5179,495.2066,50.84668,76.74374,95.05118,66.97892,139.8331,39.7441,40.618790000000004,187.2842,366.2849,102.1778,147.9989,6512.338000000001,1472.797,129.9295,453.264,150.1384,95.2667,114.0288,50.679390000000005,78.82993,105.158,395.4463,82.0331,352.4125,90.7367,51.27462,21.72166,39.71947,86.80883,75.76907,66.33312,104.2391,132.036,77.38459,124.4587,70.1294,90.95174,41.338809999999995,19.08898,955.0618,8027.645,168.2274,172.2194,86.05622,47.124340000000004,46.217490000000005,779.4058,48.0312,505.8684,111.5796,211.538,139.9897,240.3457,222.7954,68.4197,564.0794,126.1189,536.3582,977.2097,164.4102,1821.759,239.5944,386.0632,1190.45,174.2318,445.8651,286272.5,124.1265,4229.294,2042.454,328.1505,309.5406,269983.5,11929.28,67966.84,6787.399,14975.18,1943.671,618.4196,5068.444,644.3495,54935.44,2322.95,3834.27,589.9918,150.1531,62812.91,2390.113,4193.404,692.2099,249.4268,45.98308,181.8238,61.039640000000006,664.001,164.144,118.9249,175.5469,2.793703,7
896,44842.0058,896.0005,897.0,5508.398,30873.23,4120.414000000001,34155.35,1991.374,1734.854,30874450.0,5768.007,8377.615,1418.889,1626.3829999999998,17572.02,34242.99,637.1271,1068.1760000000002,7357.396,24933.59,253.0913,4413110.0,512.6381,372.5932,455.7537,252.3317,723.4221,778.4748,3975393.0,40530.59,5533.89,5142.03,4057.9559999999997,3610.7909999999997,13744500.0,333.0956,535979.4,528.7469,5838.548000000001,384.371,2461.188,606.9594,24904.34,6232.066,9968.565,29548.39,523.7689,291.4124,1850.533,716.5098,144.1879,1086.958,1089.303,204.7692,1119.491,191.9049,909.676,2236.375,84.4371,1500.441,1706.638,258.5624,1141.734,115.8045,799.6573,89.61007,175.6888,124.3509,798.8768,206.2673,487.1908,112.8496,502.6707,312.1159,2641.4159999999997,235.3722,377.7105,619.7692,261.1474,330.4133,480.8249,145.6803,186.8704,413.9628,165.6846,944.4797,287.1678,461.1893,47.45093,92.15839,87.42730999999999,57.7404,155.4057,57.2444,58.768919999999994,177.4682,401.6031,117.9732,179.5764,6343.1269999999995,1358.806,170.1814,494.896,117.8275,132.2398,116.606,73.43889,78.10845,102.3206,309.4823,53.65948,406.4071,123.8566,63.15271,37.1409,62.1192,93.25621,91.20345999999999,73.49106,100.1923,135.3321,72.87044,153.8246,85.07091,100.8108,20.83482,18.08428,928.5032,8198.548,181.1646,164.4472,62.681369999999994,40.02595,50.03246,780.6023,47.03053,438.1985,92.95921,198.3355,120.1189,216.9901,232.9097,75.04887,859.8915,169.67,703.2067,982.1427,180.6567,2702.384,337.9965,540.3851,1594.152,184.2448,430.0964,286498.0,131.1414,4129.084,2263.746,347.117,369.244,299583.9,14517.32,96134.84,8473.327,24482.61,2858.7729999999997,911.3182,9091.957,1001.5260000000001,97027.67,2778.0159999999996,6287.64,852.5432,269.527,49023.38,2413.667,3330.429,572.4633,206.2811,42.801140000000004,168.1978,72.04685,567.2017,143.0727,105.0686,175.6428,2.792177,7
897,44842.0058,897.0005,898.0,4804.7970000000005,31714.98,4303.153,35266.3,1306.022,1913.029,31142660.0,6114.4490000000005,6733.043000000001,1886.969,1688.756,19950.24,35250.0,491.7825,829.2508,7563.111999999999,24048.49,133.3721,4357492.0,496.7086,358.9491,608.446,391.1155,1065.04,642.1859,3861085.0,41647.34,6082.996999999999,5579.857,4192.13,3348.2729999999997,14010830.0,366.513,561504.1,487.6924,6273.375,295.4533,2541.36,804.1183,25880.08,6536.238,10040.54,29987.7,515.1649,299.8585,1603.5729999999999,625.3768,160.2849,1128.788,1208.775,181.974,1118.236,219.1228,891.2362,2100.1639999999998,79.33230999999999,1412.329,1755.1270000000002,312.2986,1280.482,152.1108,865.8799,93.1944,165.1474,175.7437,795.2887,214.4226,490.3627,186.4397,434.7627,318.7853,2620.958,261.6713,410.91,689.8198,275.5405,445.6681,445.9684,170.5444,177.223,498.7522,190.9596,1011.459,264.2935,491.0826,52.662569999999995,111.0237,139.0738,90.89626,127.6221,54.337740000000004,44.72707,164.6293,383.2903,122.7408,178.2645,6435.444,1393.221,133.7512,490.5504,133.831,100.9642,122.406,67.64984,88.45692,118.4947,363.1172,78.72426,369.2266,119.373,56.13436,41.597970000000004,45.603809999999996,125.3167,79.97834,91.8002,90.08338,102.0424,74.51608,157.7497,73.24619,105.642,30.24793,12.0562,848.7753,8610.351,162.1809,158.3132,71.56229,43.35617,48.031209999999994,749.2242,43.02787,397.3651,79.30564,180.5823,103.411,190.0182,224.9453,64.04163,906.6423,152.8369,695.8047,972.9853,178.9631,2628.2470000000003,316.4479,538.8588,1594.227,212.2768,457.365,283380.5,154.1807,4031.591,2050.927,315.0549,350.1602,304273.8,14388.89,94349.75,8554.803,23156.74,2879.8979999999997,804.6493,9394.049,974.8123,96577.74,2731.53,6105.991999999999,803.1266,267.5044,34392.07,2099.46,2437.937,465.8683,160.1742,38.149640000000005,149.3486,63.040780000000005,428.6672,111.0726,78.47287,175.6668,2.791795,7
898,44842.0058,898.0005,899.0,4961.974,30618.83,4609.674,37656.31,1834.523,1417.5870000000002,31613340.0,5674.019,6821.486999999999,1417.586,1521.8239999999998,21119.58,32560.34,514.441,776.0105,7263.475,25023.75,141.8416,4372948.0,430.2864,498.6065,509.2839,239.3703,815.4012,553.3204,3917953.0,39339.57,5390.406999999999,5462.264,3953.007,3228.9770000000003,13672600.0,424.3598,578604.0,621.7074,5983.7609999999995,320.9091,2426.185,749.5267,25182.45,6301.687,10205.73,29646.04,522.2626,333.5057,1718.624,693.1736,197.9255,1100.685,1088.211,163.167,1057.732,156.2376,899.5217,2214.399,59.298390000000005,1448.257,1780.6229999999998,268.6348,1235.108,110.9159,769.7787,82.44124000000001,171.4612,117.1626,720.0526,179.2341,447.8021,157.2081,522.3527,285.6325,2472.714,216.0827,406.6806,602.3018,307.17,359.4829,450.9183,181.7694,149.2379,405.0412,168.7662,1007.9019999999999,278.9268,505.3599,33.89755,107.4886,136.7171,70.47968,136.5952,44.16019,49.56749,166.0072,334.6785,128.9696,192.8114,6309.892,1459.4579999999999,160.2158,520.6985,94.79605,84.79613,154.0921,49.69619,92.88299,117.6686,349.7073,73.61752,372.6453,115.8189,62.326440000000005,30.32785,38.24828,97.09181,106.6384,74.03546999999999,78.65205,109.236,61.81924,153.5968,65.44965,110.4825,24.1983,20.09369,848.5038,8488.359,155.7496,161.4656,66.0432,49.03178,59.04615,832.3591,51.03315,307.7668,65.04234,124.1214,96.0666,187.1015,215.6894,61.837230000000005,843.9977,158.144,699.0413,996.6216,168.2826,2574.976,318.9505,509.2014,1549.1589999999999,202.6495,388.4851,289750.8,126.1239,4013.369,1644.006,285.9744,278.8354,303520.5,14109.38,91959.69,8478.568000000001,21451.9,2676.6279999999997,743.2661,9200.382,990.9967,94804.42,2644.083,6046.342,775.3461,278.3835,20756.95,1721.0870000000002,1576.36,291.5998,133.8641,37.023920000000004,95.64851,48.03106,293.7523,96.06253000000001,44.28651,175.6908,2.791414,7
899,44842.0058,899.0005,900.0,5346.272,29676.23,4987.232,33063.02,1622.476,1868.075,31956900.0,6660.743,9132.178,2049.025,1347.23,19865.94,33760.7,678.6385,864.2242,6755.454000000001,24907.08,125.6811,4458978.0,452.5067,455.6169,592.1897,309.0814,1081.329,444.5091,4021067.0,41112.88,5456.063,5146.979,4071.046,3471.208,13806300.0,392.4182,594207.4,477.398,5917.664000000001,319.4651,2470.509,572.8204,24172.3,6287.55,10322.67,29842.01,579.2416,303.7094,1769.66,576.8118,189.5088,978.5545,1047.256,178.6172,1154.406,207.9568,871.2744,2055.203,83.57005,1512.263,1917.2620000000002,276.3652,1210.106,97.12629,827.8763,97.22008000000001,187.9532,134.3925,766.0484,191.6353,570.6831,144.6724,353.7007,294.711,2376.127,149.4526,309.5039,578.7095,223.418,326.5445,464.0423,138.0141,182.4883,393.8381,170.2349,945.192,310.6487,485.7274,48.42511,70.93596,120.8606,72.62675,101.9317,48.576229999999995,53.43995,200.9566,327.7228,129.0971,194.0707,6602.526999999999,1503.4779999999998,138.416,489.5935,122.2276,90.09940999999999,141.4913,68.15498000000001,93.80022,93.79344,386.9862,71.93693,365.068,120.838,50.23845,34.16969,46.91402,104.8878,94.65668000000001,69.69066,80.52922,110.4779,68.07122,151.2535,86.22455,84.17473000000001,41.33893,26.71047,869.9719,8672.42,160.7651,130.2703,54.54325,30.83245,62.040240000000004,766.3391,41.026709999999994,213.0128,47.921659999999996,139.1573,90.0627,194.1037,210.2444,60.0392,835.4893,157.0078,733.1976,977.5021,194.2771,2706.563,358.0312,546.3704,1743.8410000000001,159.1924,442.4221,284549.6,146.1641,3977.362,1457.013,243.4957,273.672,302301.6,14099.05,92224.11,8307.509,21121.24,2564.433,675.7136,9424.52,980.7673,95600.65,2653.7329999999997,6319.19,869.1851,259.6212,10944.17,1205.485,964.2775,186.3398,81.05275999999999,32.0207,86.056,36.50793,184.2227,59.03836999999999,49.03177,175.6908,2.791414,7
900,44842.0058,900.0005,901.0,4599.92,29937.85,3821.199,36738.3,1711.725,2233.7129999999997,31008520.0,4914.885,6032.174,1355.6960000000001,1334.1970000000001,19359.55,33987.04,672.3985,830.7958,7389.063,24738.62,348.2384,4384782.0,635.2115,522.3513,536.2355,175.8681,1024.9080000000001,646.8399,3860935.0,40025.36,5918.231,5066.027,3668.998,3200.6809999999996,13790450.0,351.2033,603304.6,526.489,5412.2119999999995,371.9088,2111.804,624.2836,22994.48,5886.771,10259.0,29562.68,618.0435,313.6158,1586.556,628.4751,188.8466,1074.289,1148.3039999999999,184.8056,1149.935,153.4542,750.9352,2286.205,102.7371,1418.651,1814.318,312.7403,1227.141,102.1682,818.7182,82.44123,175.38,162.1894,833.6202,180.7961,507.8904,133.78,427.7404,274.0183,2663.316,214.6531,420.0874,593.7508,375.6796,393.9857,432.2166,125.5499,177.6215,409.7812,173.9165,978.0836,253.2506,432.5484,45.99539,125.0153,110.7873,76.21765,149.1763,64.18748000000001,60.34304,152.8867,406.1092,119.1972,170.2491,6578.604,1512.993,120.8239,478.5673,154.2035,121.9342,132.3448,61.437740000000005,88.16792,113.6854,341.1637,50.0249,402.2075,110.3539,61.57416,29.225309999999997,45.92575,117.9989,89.97604,76.06401,92.45069000000001,108.2044,62.20551999999999,149.9545,66.85094000000001,101.1919,37.14822,15.9572,866.5557,8598.188,181.9971,132.4944,63.041059999999995,61.19591,58.04551,741.7091,37.50864,178.4087,50.03246,134.8925,100.0729,165.3864,208.3534,66.74679,832.3417,138.2668,732.9039,1040.512,192.5019,2870.1209999999996,353.9796,535.6159,1702.4229999999998,194.5049,486.7784,278769.1,138.1471,4095.0640000000003,1325.5710000000001,222.3576,272.8672,308748.9,14382.69,93138.26,8607.484,21546.37,2625.177,776.1477,9934.017,1081.175,98957.09,2673.587,6324.013000000001,917.4678,254.9393,5106.269,712.1831,527.5338,125.0964,53.03439,22.01417,49.59476,28.01813,103.896,57.03711,31.8174,175.6904,2.790651,7
901,44842.0058,901.0005,902.0,4550.718,27849.02,4750.541,36523.96,2101.951,2540.073,29898330.0,4598.106,7286.558000000001,1751.149,1797.565,21978.59,34303.05,657.1274,993.1503,7012.954000000001,25107.27,191.7337,4353044.0,553.7335,416.3261,526.4609,403.7321,974.7833,579.7468,3924927.0,40142.8,5533.392,4999.409000000001,4027.88,3535.825,13810580.0,271.0999,604893.8,603.7299,5553.11,384.6665,2484.597,682.1952,23873.17,6213.4580000000005,9795.661,29758.18,533.129,284.0323,1715.906,616.7486,100.9298,957.5837,888.3599,146.1061,1105.327,182.1677,787.3828,2011.162,53.423069999999996,1197.62,1556.221,254.2142,1133.035,174.4808,1001.193,87.6778,177.7753,172.2985,851.6838,185.8214,408.3919,143.9047,400.7034,326.1027,2656.118,239.9313,401.0536,614.1198,265.7346,342.3103,433.8248,132.3639,194.484,417.0299,210.187,991.8686,318.7307,455.7065,43.582679999999996,96.54229000000001,123.7797,75.87479,122.2809,59.6162,69.50245,204.9752,325.1401,120.2216,185.9828,6632.969,1538.145,165.9859,546.5787,165.022,103.0283,129.1875,53.21865,104.9315,120.6796,292.2868,68.36746,367.4314,136.6735,52.10093,34.750029999999995,44.86838,91.21929,84.8345,79.49084,103.4656,124.8767,54.13332,156.7361,71.27501,110.4068,35.28944,15.070229999999999,828.5906,8632.464,181.2616,122.2188,58.256519999999995,64.0416,49.219409999999996,715.2629,41.02652,137.5436,38.02467,110.9936,89.05824,143.05,222.9164,76.04977,867.3481,179.073,725.207,1076.951,168.1986,2979.1459999999997,346.9203,564.2123,1835.799,192.9016,418.1423,288380.7,134.5391,4219.782,1205.3339999999998,236.8669,234.9993,307851.3,14807.2,93082.98,8795.505,21628.31,2664.33,812.8794,10234.82,1061.755,101760.6,2830.408,6557.4580000000005,897.8325,278.9768,2321.808,386.7433,261.4942,69.04473,38.02454,14.149729999999998,40.0884,17.011,66.04273,36.25779,25.01615,175.6904,2.790651,7
