,AbsTime,RelTime,Cycle,m15.007 (B_m15.007) (Corr),m15.970 (B_m15.970) (Corr),m16.978 (B_m16.978) (Corr),m17.009 (B_m17.009) (Corr),m18.017 (B_m18.017) (Corr),m18.887 (B_m18.887) (Corr),m18.939 (B_m18.939) (Corr),m19.007 (B_m19.007) (Corr),m19.440 (B_m19.440) (Corr),m19.735 (B_m19.735) (Corr),m20.007 (B_m20.007) (Corr),m21.006 (B_m21.006) (Corr),m26.996 (B_m26.996) (Corr),m27.985 (B_m27.985) (Corr),m28.988 (B_m28.988) (Corr),m29.972 (B_m29.972) (Corr),m30.984 (B_m30.984) (Corr),m31.964 (B_m31.964) (Corr),m32.970 (B_m32.970) (Corr),m33.003 (B_m33.003) (Corr),m33.965 (B_m33.965) (Corr),m36.636 (B_m36.636) (Corr),m36.913 (B_m36.913) (Corr),m37.001 (B_m37.001) (Corr),m37.661 (B_m37.661) (Corr),m37.748 (B_m37.748) (Corr),m38.000 (B_m38.000) (Corr),m38.998 (B_m38.998) (Corr),m41.003 (B_m41.003) (Corr),m41.998 (B_m41.998) (Corr),m43.010 (B_m43.010) (Corr),m43.974 (B_m43.974) (Corr),m44.978 (B_m44.978) (Corr),m45.958 (B_m45.958) (Corr),m46.988 (B_m46.988) (Corr),m49.971 (B_m49.971) (Corr),m50.992 (B_m50.992) (Corr),m53.004 (B_m53.004) (Corr),m55.007 (B_m55.007) (Corr),m57.031 (B_m57.031) (Corr),m59.022 (B_m59.022) (Corr),m60.022 (B_m60.022) (Corr),m60.999 (B_m60.999) (Corr),m61.997 (B_m61.997) (Corr),m62.984 (B_m62.984) (Corr),m69.034 (B_m69.034) (Corr),m71.042 (B_m71.042) (Corr),m73.022 (B_m73.022) (Corr),m74.020 (B_m74.020) (Corr),m75.009 (B_m75.009) (Corr),m76.008 (B_m76.008) (Corr),m77.003 (B_m77.003) (Corr),m78.012 (B_m78.012) (Corr),m79.012 (B_m79.012) (Corr),m81.009 (B_m81.009) (Corr),m83.048 (B_m83.048) (Corr),m85.052 (B_m85.052) (Corr),m87.020 (B_m87.020) (Corr),m88.040 (B_m88.040) (Corr),m89.024 (B_m89.024) (Corr),m90.913 (B_m90.913) (Corr),m91.012 (B_m91.012) (Corr),m92.999 (B_m92.999) (Corr),m94.004 (B_m94.004) (Corr),m95.015 (B_m95.015) (Corr),m96.018 (B_m96.018) (Corr),m97.048 (B_m97.048) (Corr),m103.036 (B_m103.036) (Corr),m105.016 (B_m105.016) (Corr),m109.055 (B_m109.055) (Corr),m111.074 (B_m111.074) (Corr),m117.052 (B_m117.052) (Corr),m143.096 (B_m143.096) (Corr),m145.080 (B_m145.080) (Corr),m149.010 (B_m149.010) (Corr),m203.904 (B_m203.904) (Corr),m204.919 (B_m204.919) (Corr),m205.907 (B_m205.907) (Corr),m206.995 (B_m206.995) (Corr),m217.894 (B_m217.894) (Corr),m223.026 (B_m223.026) (Corr),m224.030 (B_m224.030) (Corr),m225.006 (B_m225.006) (Corr),m226.981 (B_m226.981) (Corr),m228.961 (B_m228.961) (Corr),m266.950 (B_m266.950) (Corr),m281.024 (B_m281.024) (Corr),m282.023 (B_m282.023) (Corr),m282.999 (B_m282.999) (Corr),m286.948 (B_m286.948) (Corr),m299.016 (B_m299.016) (Corr),m329.784 (B_m329.784) (Corr),m330.790 (B_m330.790) (Corr),m331.836 (B_m331.836) (Corr),m340.985 (B_m340.985) (Corr),m341.976 (B_m341.976) (Corr),m342.979 (B_m342.979) (Corr),m355.034 (B_m355.034) (Corr),m356.089 (B_m356.089) (Corr),m357.041 (B_m357.041) (Corr),m358.038 (B_m358.038) (Corr),m358.992 (B_m358.992) (Corr),m359.986 (B_m359.986) (Corr),m371.055 (B_m371.055) (Corr),m372.078 (B_m372.078) (Corr),m373.044 (B_m373.044) (Corr),m374.041 (B_m374.041) (Corr),m375.033 (B_m375.033) (Corr),m376.015 (B_m376.015) (Corr),m429.048 (B_m429.048) (Corr),m430.055 (B_m430.055) (Corr),m431.052 (B_m431.052) (Corr),m432.050 (B_m432.050) (Corr),m433.036 (B_m433.036) (Corr),m445.069 (B_m445.069) (Corr),m446.076 (B_m446.076) (Corr),m447.060 (B_m447.060) (Corr),m448.057 (B_m448.057) (Corr),m449.050 (B_m449.050) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
819,44843.8858,819.0003,820.0,1007.163,833.8203,833.8726,3143.8379999999997,86510.47,5254.891,5856.229,24408810.0,3715880.0,25637.1,107251.6,44046980.0,1168.862,292.4076,49925.29,29753.86,376.5761,235269.3,3508.409,7574.977,580.6433,257.9804,278.4325,3271566.0,2997.55,1375.263,8258.734,11206.87,2823.594,645.4993,4028.239,182.0696,10816.62,368.4825,712.134,25.7227,97.88818,46.93156,4900.259,1491.4379999999999,6873.641,293.9601,1662.475,119.6137,334.2437,557.9016,249.2089,928.0355,121.9788,545.7819,37.262859999999996,903.7565,154.4386,102.7357,200.3208,432.9765,150.5158,104.8266,1608.486,248.5949,108.104,288.9398,179.9438,70.9112,1896.515,152.921,143.5165,181.8006,44.561679999999996,108.4785,87.70991,201.8163,60.333259999999996,67.1973,82.84026999999999,169560.0,1167.7089999999998,68.0676,96.07391,92.06026,187.3058,32.442820000000005,98.56445,28.018179999999997,10.00644,116.1018,223.5761,65.04224,88.04987,54.0351,69.1935,843.9748,92926.05,164.21,39.02523,12.00774,12.00779,124752.1,3808.115,7705.394,1094.532,364.8845,77.33936,81588.24,2804.325,22067.78,1977.933,1410.174,211.6487,252.0243,77.04996,55.71585,22.014229999999998,15.009670000000002,198.2942,60.03885,81.68247,27.25985,16.753,113.7746,2.790269,250
820,44843.8858,820.0003,821.0,2604.284,365.1452,1198.6960000000001,2984.375,79537.32,3989.777,5960.963000000001,24826640.0,3710208.0,24853.48,103140.6,45217140.0,1356.4479999999999,158.8182,49185.89,28835.91,386.0721,238788.1,4089.788,9044.983,676.9592,219.5666,344.8564,3270034.0,3008.87,1056.381,8232.688,11605.31,3046.344,688.2256,4377.340999999999,159.0134,9901.425,387.6274,718.9971,30.867240000000002,109.6254,51.62494,5390.205,1460.1789999999999,6430.642,271.9852,1532.5439999999999,85.97180999999999,300.9094,495.8706,264.1939,954.8849,121.1076,501.7734,57.3276,877.7355,177.3205,114.2794,196.6379,291.8773,186.0677,92.79366,1718.378,239.4546,89.57048,273.7375,125.8901,74.85085,1982.336,108.9554,136.79,219.2947,46.054120000000005,142.7288,69.37736,208.0669,55.50655,91.06092,101.5148,167169.7,1147.846,72.93807,95.05461,84.05882,201.1288,34.02196,105.5875,19.01228,10.00645,130.7392,268.4391,49.03178,92.04443,56.3258,73.04719,870.4471,91619.27,160.1824,40.07286,13.007760000000001,10.00645,138764.9,3951.515,9004.845,1217.516,419.6075,69.33417,95581.8,2835.5159999999996,25664.39,2159.87,1609.069,234.3838,213.3523,64.67482,44.02845,18.01162,7.004507,144.1567,52.0302,57.037,32.02066,13.00837,113.4687,2.789888,250
821,44843.8858,821.0003,822.0,1847.261,750.4843,1057.921,3594.0029999999997,84193.87,5236.142,6586.619000000001,24743810.0,3666264.0,25093.59,98562.95,43548480.0,1056.479,204.1762,49978.09,29062.12,389.7878,241467.6,4336.96,11155.39,505.4473,200.0621,172.3238,3339425.0,2926.277,1315.59,8616.153,10285.39,3111.671,665.9902,4687.356,183.6368,9857.658000000001,421.5917,800.3846,27.95334,159.4555,61.01116,5279.871,1484.703,6317.889,271.2827,1350.158,108.3997,337.2178,577.9242,278.013,1073.954,114.4715,505.0377,45.90674,862.1346,205.7183,129.4255,196.9521,351.3031,154.4952,96.98363,1681.871,254.6558,87.49466,248.629,146.6405,82.72976,1889.6760000000002,124.9351,129.0334,220.0563,40.93699,156.9544,77.68726,218.5746,59.13596,67.90458000000001,103.1497,167109.9,1113.389,40.02592,88.06119,96.06219,194.6596,41.026540000000004,98.07542,27.01745,15.00905,101.2952,240.978,50.955040000000004,112.0842,55.32493,74.19547,867.7646,91198.14,173.5214,36.023309999999995,12.00774,15.173829999999999,142382.5,4054.118,8916.593,1213.161,445.4153,73.79030999999999,97843.51,2844.493,26395.03,2274.674,1685.19,250.4357,419.8847,117.9974,76.10412,21.013560000000002,15.00966,264.5291,74.14976999999999,119.089,33.02128,13.75107,113.4534,2.791032,250
822,44843.8858,822.0003,823.0,3421.2459999999996,667.1,729.6408,3477.073,86985.95,4802.762,5971.499,24212290.0,3664265.0,25669.24,101433.9,42037470.0,1191.264,274.7617,47712.32,27778.79,336.9481,241643.8,4121.254,13268.67,756.7047,269.4161,327.17,3172343.0,2937.84,1394.775,8547.378,11042.91,3293.25,541.7413,4888.956,173.4232,9371.26,402.5097,842.7487,33.097879999999996,235.4859,28.43396,4979.732,1513.9479999999999,6314.905,203.1081,1684.279,141.1214,307.8762,508.9209,202.0447,1004.03,115.2501,528.4704,45.906729999999996,859.7531,159.8472,100.0421,206.5884,384.7938,147.4204,107.0797,1640.442,259.2301,93.50419000000001,245.1585,157.9288,94.54845,1970.246,102.6087,129.9901,248.1726,44.34848,133.669,71.76241,186.2097,51.81106,82.72148,82.58582,168236.8,1159.799,73.07139000000001,96.0702,71.04626,252.8607,35.44478,101.0777,36.02326,10.35041,125.7322,269.4035,59.03471999999999,96.06271,62.04031,73.19627,833.1978,91733.08,176.6706,41.02649,21.01359,16.01032,140785.3,4133.245,9032.47,1187.693,461.0546,84.34376,96897.36,2877.9440000000004,26324.07,2223.242,1746.155,263.7721,1486.6670000000001,311.2444,205.9532,55.03565,30.019379999999998,998.0317,239.6926,321.7896,74.04804,62.04015,113.3912,2.791795,250
890,44843.8866,890.0003,891.0,661.397,205.6988,1295.927,3818.905,89871.8,3881.49,6773.0419999999995,25447280.0,3560994.0,26810.21,97006.16,42985920.0,325.3779,277.5187,50381.61,28699.4,318.5256,216869.3,2811.808,3082.01,536.8862,121.7278,249.798,3255685.0,2625.116,1211.8319999999999,7955.334,9391.681999999999,954.7702,442.9995,1817.299,176.4542,13658.57,320.3505,759.3042,30.864009999999997,43.73706,32.85212,4730.343,871.8475,5210.521,201.1542,1427.114,82.23164,355.1827,430.8417,229.3884,533.8928,74.36683000000001,522.7081,22.931,912.559,174.2178,70.29935,88.10543,260.2799,184.2711,96.89559,1440.422,270.3912,87.02264,179.7778,150.8214,69.54166,1353.213,88.52636,123.9704,192.8387,31.835459999999998,77.51876,46.869820000000004,173.8938,18.09984,87.08669,113.4022,154520.7,1089.802,53.15956,102.0739,95.50742,567.7748,87.38879,173.6957,36.0233,11.00708,14.008389999999999,206.3292,65.40971,54.03515,6.003863,65.04234,647.4344,83985.4,165.5439,73.04755,29.042209999999997,24.01555,113.8274,37.02397,28.174490000000002,8.005167,33.177690000000005,13.0084,41.95685,23.014860000000002,43.02797,12.10155,7.003864,3.001288,15862.12,1560.9379999999999,1306.295,247.4387,91.51269,10331.01,1198.703,2746.14,436.815,219.0056,113.3838,2.7948470000000003,251
891,44843.8866,891.0003,892.0,500.3233,250.161,833.8712,4439.795,84246.77,4865.842000000001,5681.7,25828360.0,3610564.0,24692.87,102740.0,44365220.0,337.4735,194.1114,49606.41,29098.82,343.4495,214333.8,3153.1020000000003,3080.022,494.571,245.2818,150.3204,3391934.0,2562.1929999999998,1144.143,7658.411999999999,10265.31,1211.354,910.3929,1869.15,165.3738,12927.46,360.4167,649.1056,20.57816,49.829570000000004,28.15587,4895.073,985.7506,6875.065,265.5914,1387.0320000000002,134.5658,402.8319,519.3345,216.4184,469.6741,72.05289,455.2643,40.12908,872.1761,169.6504,71.96849,71.44360999999999,317.8123,167.449,158.6282,1497.745,259.3806,80.7953,142.5901,164.1186,76.82043,1498.882,84.31499000000001,91.94357,172.5912,48.8926,98.29004,73.35725,179.932,50.55729,68.02545,103.5232,161844.6,1150.384,53.03442,112.9976,81.04956,539.8065,79.38011,175.6495,22.13932,14.00903,9.005794999999999,236.9284,59.866980000000005,63.041030000000006,5.002576,95.1245,732.5078,88810.37,172.2153,80.01308,25.414839999999998,24.015520000000002,104.072,47.0304,44.02854,15.009670000000002,26.17314,11.00645,60.03913000000001,32.02074,41.025929999999995,15.009670000000002,10.00515,3.000644,12743.17,1344.31,1099.208,221.6643,75.78371,8871.431999999999,1044.779,2250.967,413.4659,230.3741,113.1793,2.797517,251
892,44843.8866,892.0003,893.0,828.1709,667.0422,1045.763,4344.677,87181.8,5960.2119999999995,5898.882,25383760.0,3710621.0,22973.53,103806.5,45467400.0,385.2425,194.1114,50297.32,28810.76,410.996,217582.3,3023.9159999999997,2755.381,411.36,309.1264,302.8539,3331079.0,2588.024,1106.109,8269.677,10524.77,1563.057,1058.114,2329.552,181.1748,12517.04,410.7396,622.312,15.433620000000001,64.77842,10.99957,5264.876,1154.655,6899.109,273.4497,1381.611,123.3517,314.4667,579.9032,247.4806,595.8873,65.45188,537.9247,22.9309,891.1462,193.0392,82.77399,134.7501,317.2312,160.686,164.4984,1592.316,278.3168,97.22684,173.602,170.4757,63.70936999999999,1456.391,83.25471,123.75,207.0434,40.93696,94.06192,57.404309999999995,184.5562,55.50645,65.87565,112.269,168354.8,1225.351,55.95029,113.0889,91.06736,436.236,89.05813,160.0102,31.02008,14.008389999999999,12.0071,185.5171,55.03559,47.92951,5.792789,89.1171,710.5009,91610.78,157.1872,53.033730000000006,26.01679,16.09633,234.3232,49.031909999999996,57.03695,21.10736,30.01935,11.00708,124.1107,38.02462,64.13556,21.01291,10.00644,5.065759,9910.14,1109.348,849.8362,173.8916,56.771119999999996,6748.068,896.1674,1822.461,325.7286,148.1299,113.0984,2.797136,251
893,44843.8866,893.0003,894.0,670.0289,269.5419,917.2596,3335.554,84995.06,5225.709,5055.7970000000005,25931980.0,3751541.0,24239.55,98698.99,43746760.0,543.9834,247.0513,51287.63,29196.18,518.1681,219807.7,3269.755,2390.347,494.5382,273.2045,279.6419,3300564.0,2913.409,1294.681,8215.258,10231.02,1937.75,1139.506,2834.844,178.0949,12926.33,368.8058,665.638,15.433620000000001,18.82239,48.54475,5417.366999999999,1205.4360000000001,6788.766,398.456,1549.476,88.78989,296.4343,707.0404,241.2203,538.3317,89.25263000000001,488.2402,34.39645,963.0328,193.5233,98.1629,145.115,382.5217,160.373,105.4513,1529.3329999999999,274.7352,82.59566,183.679,159.2179,63.709140000000005,1556.214,94.91815,90.05968,176.0265,63.06536,129.6824,58.032790000000006,210.303,77.22700999999999,91.8521,101.2054,166448.6,1183.4360000000001,64.04198000000001,81.9442,78.8641,416.6437,60.03918,168.6199,35.022690000000004,8.005167,23.014860000000002,207.3334,52.69033,56.9354,8.004507,82.05343,771.1694,91366.27,154.5324,51.033190000000005,23.014860000000002,15.00966,2066.409,322.805,216.4117,41.02655,32.3334,13.008389999999999,1146.981,243.4495,400.061,88.97995999999999,50.03236,10.00646,6801.347,893.112,625.6663,135.7823,45.27928,4581.2609999999995,631.6724,1277.799,261.9397,113.4215,113.2256,2.796373,251
894,44843.8867,894.0004,895.0,667.0987,83.38699,1584.366,3247.7509999999997,84400.85,5800.544,7317.696,25145120.0,3741270.0,27249.43,101346.7,44797140.0,857.8051,105.8786,48869.21,27438.56,268.6812,221037.5,2960.737,3056.342,491.9765,188.591,306.1685,3263280.0,2990.361,1463.263,8394.639000000001,11085.36,2540.4,1111.445,3618.176,151.012,12018.55,325.6278,687.0278,30.86732,29.89449,46.92552,5029.962,1353.104,6995.298000000001,238.2789,1453.615,88.27891,358.7271,614.0922,241.9446,612.4635,80.32732,502.8274,28.66377,840.0359,148.9233,97.33794,149.2334,373.6223,141.8189,108.161,1516.5629999999999,286.2239,109.6845,179.9383,140.8139,73.55795,1491.345,95.57486999999999,105.4992,199.8277,48.8926,111.0889,82.92564,195.1716,66.36652,86.24897,84.91230999999999,166748.7,1162.475,58.16279,90.95028,92.68236999999999,342.1511,57.037009999999995,124.1329,33.58355,9.005811,35.444759999999995,210.4003,55.035819999999994,58.936859999999996,17.01035,71.04624,781.9618,90527.62,156.1906,43.98941,19.0123,19.01227,14359.94,1291.17,1102.751,150.8889,95.06192,24.01548,8018.695,875.8878,2384.56,359.9623,174.3801,45.26365,4287.405,618.908,449.6942,103.2548,32.755520000000004,2854.86,483.2247,885.2586,186.2536,110.0721,113.0637,2.79561,251
895,44843.8867,895.0004,896.0,1331.431,416.9349,1084.038,3594.1929999999998,84142.19,6160.835999999999,6618.839,25271070.0,3703801.0,23055.68,102395.6,43956900.0,1341.8470000000002,181.7043,50105.3,27487.68,475.453,228222.0,3204.7540000000004,3649.9809999999998,533.1293,179.6102,200.0594,3343238.0,3042.5029999999997,1226.509,8493.415,10781.34,2694.3779999999997,1244.248,4172.3859999999995,106.4884,11484.25,302.0358,749.5579,41.15641,74.74464,42.238409999999995,5126.295999999999,1632.226,6943.018,228.8027,1515.415,115.8757,351.7595,665.2856,266.3682,710.9203,104.4653,527.0062,51.59473,811.9053,220.5311,98.17231,174.8158,306.3877,174.4505,90.13548,1534.64,318.6338,90.98926999999999,248.3302,184.1472,71.58818000000001,1558.5,70.08334,107.3833,202.7802,40.93707,140.4489,68.57304,214.0619,85.67363,107.2355,103.5237,166797.0,1137.693,59.03849,97.0638,88.87052,269.9184,55.36413,115.5001,25.015520000000002,6.00322,66.75442,244.5104,57.40439,95.96117,31.21487,95.0621,801.1727,90404.48,178.2412,43.02789,12.03118,14.008370000000001,43513.67,2589.346,2780.1479999999997,362.0305,141.2965,41.02661,26052.23,1813.0929999999998,7157.022,839.5073,480.0811,93.06076,2366.888,415.9133,300.6393,72.90675,28.7529,1643.2420000000002,314.9055,528.0184,119.4316,65.71471,113.2065,2.794466,251
896,44843.8867,896.0004,897.0,1253.74,186.1549,712.2109,3952.33,86167.54,5183.36,5932.785,25574440.0,3674028.0,25513.02,96349.8,41179370.0,1199.097,229.4051,48880.68,29382.2,387.5677,228908.1,3041.235,4586.109,612.3337,152.669,260.8508,3351660.0,2854.304,1246.005,8770.8,11020.0,3068.3990000000003,1288.76,4941.19,127.1872,11069.31,359.7525,658.5039,20.57816,99.65923000000001,37.545190000000005,5117.167,1458.8410000000001,6959.232,298.8399,1523.486,115.8755,363.0454,636.9603,258.2074,927.9671,97.01576,487.5469,34.08294,920.9122,204.5542,108.9689,164.4593,350.2895,153.6028,109.6503,1426.079,257.9572,124.2187,322.6671,176.5017,56.430580000000006,1552.8339999999998,110.0157,138.4531,177.8435,67.65565,139.4636,76.27955,175.6592,69.86418,84.58338,108.1804,165965.0,1184.514,70.04558,95.74521,76.86295,222.8915,52.69041,91.05611,21.01357,10.00586,101.0817,215.0991,50.03246,86.05634,35.218090000000004,87.90134,811.4343,90030.81,155.5294,33.02135,13.00837,12.007760000000001,75498.47,3180.454,4651.157999999999,655.3195,230.2758,49.03176,46941.21,2368.387,12624.42,1279.872,808.1926,131.5733,1271.191,272.0947,195.256,51.0331,29.018690000000003,865.6223,188.449,290.6479,72.04678,37.02391,113.5612,2.795228,251
897,44843.8867,897.0004,898.0,2740.112,289.0858,1129.149,4332.117,80020.97,5935.909000000001,5647.838000000001,25438710.0,3693593.0,25998.8,103404.9,44070420.0,1385.225,211.7575,49874.39,28833.54,400.7776,231209.9,3760.282,6711.178000000001,596.5942,211.5333,226.5869,3372066.0,2847.9590000000003,1224.661,8526.609,11941.22,3559.7309999999998,1142.874,4972.129,119.2094,10583.0,413.5038,647.139,25.7227,79.72759,42.238409999999995,5204.691,1463.4470000000001,7080.174,279.2628,1478.621,93.44778000000001,373.5157,644.5618,226.0277,802.1689,101.1531,481.0429,34.39645,836.0202,201.7969,124.3764,208.8366,313.2415,155.9696,85.62875,1453.9379999999999,321.5156,140.8367,267.3751,134.8092,67.57188000000001,1464.013,97.69561,135.2738,204.2897,69.93414,115.2538,58.032709999999994,214.073,78.37687,84.58299,104.1094,163760.2,1144.52,47.155590000000004,85.83736,99.22125,202.8383,35.67928,104.0791,28.0181,8.732182,106.0732,227.4087,72.87553,86.50963,41.0266,63.03756,794.0902,89960.21,154.5222,28.01812,21.01359,13.00837,97837.95,3381.7070000000003,6061.233,859.7794,280.5533,54.855740000000004,61642.42,2675.972,16489.47,1640.6879999999999,1052.46,155.4678,718.832,158.1765,111.6822,28.01806,13.0084,449.9821,123.1027,169.1947,45.029109999999996,37.023920000000004,113.449,2.7948470000000003,251
898,44843.8867,898.0004,899.0,1670.681,186.1549,962.3719,3280.8,83940.46,5775.915,5985.385,25486520.0,3685760.0,24909.63,103212.7,45762710.0,1560.098,201.6938,48676.87,29058.32,305.3176,235417.5,3928.005,8980.979,863.7108,250.2629,212.2183,3361814.0,3042.546,1381.05,8043.763000000001,11821.08,3948.728,1275.678,5779.901999999999,208.3313,10910.08,361.6603,700.6678,25.7227,134.5232,51.62471,4827.873,1721.22,6904.938,290.9743,1472.943,148.0727,303.6128,518.2851,246.9408,906.3156,136.8546,545.34,48.41486,834.6509,173.7343,132.4882,207.774,343.2197,167.7534,130.6968,1570.131,315.3448,101.7363,229.8407,157.2014,61.062459999999994,1519.5870000000002,64.13973,127.1493,206.8163,37.52551,150.2296,66.97846,214.0791,59.19248,84.58315,77.67883,165530.8,1230.328,69.83447,88.05736999999999,80.86495,178.2525,39.02174,77.05064,26.25917,4.002575,118.8073,223.4296,65.40966999999999,101.7617,40.02237,68.0444,848.9985,89845.94,161.5563,17.01034,14.00901,17.010939999999998,107479.1,3548.38,6521.8369999999995,921.101,320.622,69.04486,69484.59,2706.815,18243.8,1752.53,1158.6019999999999,171.5004,383.5992,120.0933,85.05547,24.01549,14.00903,291.6194,68.04069,101.6325,40.02582,25.01615,113.2235,2.794466,251
899,44843.8867,899.0004,900.0,2084.404,436.3159,1448.856,3089.433,80981.69,5423.482,7896.847,25218430.0,3733102.0,23427.24,101211.0,46036710.0,1524.4879999999998,289.9272,48980.17,28163.25,449.1262,236236.2,4330.849,10379.51,683.822,259.2429,150.3201,3317994.0,2641.531,1218.88,7782.391,10878.93,3791.6540000000005,1230.202,5925.0380000000005,163.7332,10443.63,384.6324,632.1294,41.153009999999995,159.4556,42.23547,4758.23,1712.9229999999998,6481.191999999999,285.123,1596.116,110.7067,329.6106,615.1693,265.8383,1021.94,107.1034,524.0751,34.39635,856.9642,213.1965,110.8572,160.0658,348.1815,153.2976,93.28667,1483.4170000000001,300.6318,117.9896,279.713,125.1782,70.91114,1414.168,87.92909,135.635,210.5221,50.59834,134.1584,78.14133000000001,214.5654,78.31081999999999,91.97288,100.0336,165849.9,1202.935,68.62297,79.29389,83.05444,173.4846,39.306670000000004,94.06526,24.014879999999998,11.44486,111.0837,205.7875,70.06908,83.05054,39.02534,60.88333000000001,771.8132,90473.05,161.1228,33.0213,19.01228,10.00644,110314.9,3654.502,6678.130999999999,983.1711,329.6324,75.47083,71860.57,2732.792,19302.33,1858.6370000000002,1123.0510000000002,170.221,503.8218,130.1539,95.06221,37.023920000000004,14.00903,321.8006,84.05478000000001,125.0965,43.63758,20.012929999999997,113.2062,2.793703,251
900,44843.8867,900.0004,901.0,3088.3070000000002,583.7103,948.5325,3798.136,79055.17,4773.986,4635.128,25682480.0,3708230.0,24015.19,102942.0,44771410.0,1599.73,194.1117,50797.22,28384.09,371.365,237744.2,4722.0109999999995,12418.07,579.1572,170.6296,318.3275,3297309.0,3092.04,1224.996,7938.143,12109.34,4005.278,975.7536,5526.358,171.5353,11175.96,307.9538,649.9266,51.44565,149.4894,42.23834,4887.111,1703.984,6651.093000000001,251.9353,1574.658,93.44563000000001,328.9805,616.3036,248.0449,907.6306,118.4928,586.4255,42.99563,893.8475,201.7964,129.784,212.9248,394.3308,162.6027,117.6135,1551.5810000000001,270.4076,122.142,237.6589,174.8532,61.66251,1424.5279999999998,99.39797,119.9814,207.0246,42.64267,125.0341,67.60108000000001,241.233,73.60664,80.17161,107.9302,165420.5,1169.785,60.7426,69.93613,75.48697,220.7233,43.02792,82.45661,25.25856,15.46309,102.4999,222.4087,46.02983,85.96246,55.035630000000005,65.04221,823.6221,90508.52,165.8817,39.0253,11.0071,12.00774,109114.1,3573.4629999999997,6776.409000000001,879.6832,324.8091,56.85706,70482.22,2672.039,18800.62,1806.799,1251.1589999999999,157.1034,1170.232,233.4482,165.4111,40.02596,25.0161,743.5756,169.1876,261.5046,65.37064000000001,25.01615,113.2217,2.7933209999999997,251
966,44843.8875,966.0004,967.0,1167.43,520.8471,1250.808,2751.802,88948.35,4916.612,6731.093000000001,25688570.0,3682338.0,23050.55,100152.3,43564890.0,466.3562,229.404,52246.89,31387.74,5589.107,344607.9,3943.276,3109.324,916.6799,170.6296,238.7453,3309520.0,2225.417,1104.299,7382.286,9781.453000000001,2459.843,703.5045,5696.156999999999,380.6386,5873.634,276.1122,640.3425,25.7227,48.19446,63.504169999999995,4688.016,987.3644,569334.4,11209.45,2421.475,156.9907,158.0841,591.1789,307.8161,782.7659,115.3085,546.8369,29.53698,893.3951,148.9237,109.4002,118.5417,434.3908,135.8304,162.5265,1463.45,320.3701,91.53372,202.3759,161.5384,53.18326,1245.895,93.66371,252.5764,171.5108,37.52558,85.33835,74.95193,255.8807,65.32970999999999,81.07043,124.4912,156710.0,1094.536,52.948440000000005,126.1191,74.18127,653.286,83.71076,213.3826,34.022040000000004,11.17127,11.64814,220.4143,50.24358,69.39661,9.005811,105.5325,1186.6760000000002,83798.48,173.9216,89.05825,22.014229999999998,22.014229999999998,96.06634,31.0904,42.02724,15.009689999999999,34.022009999999995,10.00644,52.0331,22.01354,26.01681,4.001932,9.005794999999999,4.001932,18410.73,1652.415,1393.957,275.6875,93.06068,11744.31,1297.631,2920.185,470.0069,232.7638,113.6358,2.788362,252
967,44843.8875,967.0004,968.0,1079.149,520.8456,713.678,3880.4970000000003,84469.01,5962.375,6220.929,25195970.0,3653411.0,25691.17,99204.7,45497600.0,620.2112,211.7578,49978.7,30733.75,6485.55,336672.1,3398.6209999999996,2488.851,865.6145,231.3898,349.7253,3259546.0,2036.559,1053.1960000000001,7122.9169999999995,10426.34,3777.41,924.5671,7335.965,397.5113,5591.062,340.9001,612.8542,25.7227,29.897779999999997,49.03973,4620.217000000001,1217.997,587430.4,12097.59,2339.532,142.0409,202.0479,751.475,260.4885,876.9971,110.0781,488.2809,42.99559,920.7887,118.5871,102.207,195.2922,565.8264,160.5572,153.2314,1309.403,313.2813,97.30785,224.1343,164.1343,98.4881,1341.0710000000001,64.48295,252.1175,148.3923,33.874309999999994,102.7856,59.004569999999994,226.4491,96.53387,70.28737,118.0676,159429.5,1195.67,47.84339,120.508,77.31626999999999,656.2916,109.7466,212.0967,42.02731,11.06184,11.28852,247.649,52.03387,52.03366,5.002576,91.95867,1154.856,84320.12,169.2103,94.06452,28.018109999999997,24.01492,197.6263,49.031729999999996,53.03435,11.00712,33.0214,11.0071,102.4573,32.02067,46.029759999999996,13.00773,8.005151,3.000644,17775.53,1610.734,1389.491,295.6174,90.30103000000001,11381.85,1275.115,2887.5229999999997,471.7211,227.6187,113.3325,2.789888,252
