,AbsTime,RelTime,Cycle,m17.009 (B_m17.009) (Corr),m18.018 (B_m18.018) (Corr),m18.887 (B_m18.887) (Corr),m18.940 (B_m18.940) (Corr),m19.015 (B_m19.015) (Corr),m19.454 (B_m19.454) (Corr),m19.739 (B_m19.739) (Corr),m20.008 (B_m20.008) (Corr),m21.009 (B_m21.009) (Corr),m27.001 (B_m27.001) (Corr),m28.991 (B_m28.991) (Corr),m29.975 (B_m29.975) (Corr),m30.986 (B_m30.986) (Corr),m31.974 (B_m31.974) (Corr),m32.973 (B_m32.973) (Corr),m33.005 (B_m33.005) (Corr),m33.969 (B_m33.969) (Corr),m37.015 (B_m37.015) (Corr),m37.642 (B_m37.642) (Corr),m37.692 (B_m37.692) (Corr),m38.002 (B_m38.002) (Corr),m39.002 (B_m39.002) (Corr),m41.006 (B_m41.006) (Corr),m42.002 (B_m42.002) (Corr),m43.017 (B_m43.017) (Corr),m43.975 (B_m43.975) (Corr),m44.994 (B_m44.994) (Corr),m45.962 (B_m45.962) (Corr),m46.993 (B_m46.993) (Corr),m50.999 (B_m50.999) (Corr),m53.013 (B_m53.013) (Corr),m55.014 (B_m55.014) (Corr),m57.037 (B_m57.037) (Corr),m59.027 (B_m59.027) (Corr),m60.025 (B_m60.025) (Corr),m61.016 (B_m61.016) (Corr),m62.992 (B_m62.992) (Corr),m69.041 (B_m69.041) (Corr),m71.050 (B_m71.050) (Corr),m73.028 (B_m73.028) (Corr),m75.023 (B_m75.023) (Corr),m77.009 (B_m77.009) (Corr),m78.018 (B_m78.018) (Corr),m81.019 (B_m81.019) (Corr),m83.058 (B_m83.058) (Corr),m88.050 (B_m88.050) (Corr),m89.043 (B_m89.043) (Corr),m90.924 (B_m90.924) (Corr),m91.019 (B_m91.019) (Corr),m93.009 (B_m93.009) (Corr),m94.015 (B_m94.015) (Corr),m95.026 (B_m95.026) (Corr),m96.028 (B_m96.028) (Corr),m97.059 (B_m97.059) (Corr),m103.044 (B_m103.044) (Corr),m117.061 (B_m117.061) (Corr),m149.025 (B_m149.025) (Corr),m203.960 (B_m203.960) (Corr),m204.933 (B_m204.933) (Corr),m205.922 (B_m205.922) (Corr),m217.913 (B_m217.913) (Corr),m223.045 (B_m223.045) (Corr),m225.025 (B_m225.025) (Corr),m281.052 (B_m281.052) (Corr),m283.022 (B_m283.022) (Corr),m286.981 (B_m286.981) (Corr),m329.810 (B_m329.810) (Corr),m330.843 (B_m330.843) (Corr),m331.863 (B_m331.863) (Corr),m341.023 (B_m341.023) (Corr),m355.128 (B_m355.128) (Corr),m356.139 (B_m356.139) (Corr),m357.085 (B_m357.085) (Corr),m358.077 (B_m358.077) (Corr),m359.037 (B_m359.037) (Corr),m371.124 (B_m371.124) (Corr),m372.129 (B_m372.129) (Corr),m373.085 (B_m373.085) (Corr),m374.076 (B_m374.076) (Corr),m375.062 (B_m375.062) (Corr),m429.098 (B_m429.098) (Corr),m430.094 (B_m430.094) (Corr),m431.090 (B_m431.090) (Corr),m432.082 (B_m432.082) (Corr),m445.108 (B_m445.108) (Corr),m446.110 (B_m446.110) (Corr),m447.100 (B_m447.100) (Corr),m448.091 (B_m448.091) (Corr),m449.089 (B_m449.089) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
1066,44843.8274,1066.0005,1067.0,4362.544,89158.8,5191.465,6358.08,26483930.0,4403418.0,22470.67,100389.4,43937000.0,892.6586,54179.02,30855.45,659.6149,272909.4,7523.2919999999995,21124.09,789.024,3574406.0,1692.941,2225.6079999999997,8759.862,11503.11,2222.75,784.4255,2706.116,171.8052,10061.65,441.9392,774.2648,246.7861,37.53524,5291.42,1285.424,10287.83,355.4842,1188.328,325.3259,849.2862,304.9897,656.1002,477.6352,900.7654,185.6565,174.2519,457.4556,1170.1680000000001,227.8687,103.7925,211.4455,152.0772,87.93224000000001,2273.101,133.4042,127.2263,80.28765,188.2931,74.15562,168668.3,1182.0639999999999,71.0466,89.05845,154.1926,85.05568000000001,181.243,83.39811999999999,15.009670000000002,996.1874,91819.72,174.5052,9.005794999999999,11190.57,1099.731,859.0516,132.1012,54.813340000000004,6426.448,744.8549,1904.0179999999998,309.7087,164.0697,233.4091,70.04552,63.040859999999995,16.01032,147.8098,59.0385,72.04672,28.01745,13.00837,113.6348,2.793703,206
1067,44843.8275,1067.0005,1068.0,3129.3390000000004,89720.91,4384.9,5385.774,27204740.0,4384440.0,25460.94,109643.9,45636580.0,833.8619,54567.57,31763.27,385.629,276873.8,7330.687,17806.75,745.2878,3489835.0,1582.5420000000001,2561.194,7830.67,11750.72,2254.896,730.7778,3356.475,127.8414,10494.12,420.6085,963.7305,221.6481,51.611090000000004,5171.154,1383.8110000000001,9817.436,406.0631,1071.455,331.0804,764.1142,254.479,746.2679,450.1656,989.1124,209.5691,186.5373,422.0496,1094.994,196.649,113.8148,202.7378,176.0979,76.80114,2149.1079999999997,131.3963,148.7776,99.48706999999999,157.715,110.4894,168223.2,1214.008,66.04303,95.06593000000001,148.5172,96.06283,216.2246,84.96151,31.00388,1029.162,91298.75,194.285,18.01098,41913.79,2574.812,2738.257,404.8226,146.1357,25188.61,1706.9389999999999,7212.236999999999,856.4365,492.1178,147.2024,44.63821,37.02397,8.004507,109.0787,34.02198,46.02977,19.01225,13.008389999999999,113.5865,2.793703,206
1068,44843.8275,1068.0005,1069.0,3553.15,83892.29,5186.33,5526.376,27098910.0,4354540.0,25964.42,104640.9,44354430.0,1058.807,52975.53,31787.22,453.0333,274596.7,7012.451999999999,17090.36,790.8701,3576900.0,1629.9920000000002,2323.8579999999997,8269.515,11445.66,2643.415,711.7247,3271.243,159.0103,10065.2,441.7932,861.8877,184.3316,65.6867,5216.495,1481.2479999999998,9726.802,332.3781,1117.826,267.5867,718.674,285.8995,936.8409,518.5123,894.9405,157.7792,220.314,417.6925,1103.8210000000001,259.3241,130.7137,240.1257,194.8641,82.71648,2226.573,133.21,151.3594,102.3779,182.1228,77.92641,167945.7,1210.578,78.05096,98.0715,139.1392,106.0843,231.4148,92.06026,60.03561,952.0714,91524.6,161.1867,14.00903,81328.08,3335.949,4991.983,679.1237,209.9431,50388.29,2518.009,13718.75,1449.3670000000002,858.2274,77.0736,41.02657,23.01422,10.00515,65.0422,23.01481,33.0207,7.003863000000001,13.00837,113.3103,2.792177,206
1069,44843.8275,1069.0005,1070.0,3752.475,89416.55,5642.404,6757.251,26093100.0,4297145.0,24735.66,103230.5,48437310.0,855.5341,54456.17,30444.69,529.9111,276654.9,6247.254,15913.58,831.7479,3555369.0,1714.55,2239.619,8232.741,11338.23,3093.1540000000005,652.7864,3557.2790000000005,178.1405,9457.264000000001,388.1161,861.3251,203.1326,42.227140000000006,5046.609,1433.6729999999998,10215.9,336.2772,1041.479,325.8399,743.4953,257.6382,1009.699,480.8571,877.2721,181.9935,291.3847,499.8596,1108.124,208.7889,121.6561,245.6327,156.5176,70.89965,2167.859,112.0595,163.0729,95.99649000000001,154.0154,101.429,168389.2,1216.588,61.954280000000004,98.23206,147.6386,97.88025,226.0522,110.427,54.03155,997.045,91030.98,150.1685,23.01482,109277.0,3650.054,6580.681,878.355,288.7297,70499.4,2714.216,18848.9,1771.5279999999998,1219.88,55.035680000000006,27.470840000000003,26.01681,10.00644,43.0278,18.01163,22.01422,11.00708,6.003863,113.6969,2.792177,206
1070,44843.8275,1070.0005,1071.0,3168.755,88289.05,5640.968000000001,6308.781,27308460.0,4335564.0,24137.95,100167.1,46896880.0,1131.7060000000001,55846.09,31280.08,438.1499,281857.5,6486.838000000001,15342.91,712.8019,3638924.0,1565.835,2175.373,8498.472,11137.97,3098.2929999999997,693.9431,3831.3509999999997,184.141,10032.12,387.5199,648.8242,254.1494,46.91896,5069.717000000001,1355.994,9571.771999999999,433.6518,1148.753,276.7471,745.7292,276.2585,1087.663,466.32,1021.205,162.691,255.191,468.7424,1237.45,283.4694,155.1132,298.5185,183.1341,101.1339,2121.781,139.9222,136.9904,99.48711,141.4355,89.72115,168081.3,1232.3980000000001,66.94974,104.1882,126.6894,106.8266,241.4828,93.75655,46.06113,971.2349,91233.54,203.8588,27.01742,121060.3,3796.5190000000002,7630.615,1078.9,358.9708,80296.29,2783.74,21187.21,2032.7839999999999,1360.4820000000002,57.03708,15.00966,17.010939999999998,12.007760000000001,40.025209999999994,19.01225,26.49302,12.00774,11.00644,113.6485,2.792177,206
1071,44843.8275,1071.0005,1072.0,3383.5840000000003,80560.49,4837.322,5976.519,27450360.0,4340741.0,26021.31,97138.33,45021780.0,1160.188,53715.96,29975.97,528.3101,281834.9,5916.036,14355.16,807.5518,3542310.0,1657.1760000000002,2460.028,8541.274,11124.55,3185.461,724.2017,3977.6859999999997,239.4096,9452.803,413.1105,632.4841,234.2698,47.52385,5205.766,1475.1970000000001,9425.05,312.5042,1053.287,358.7979,781.7038,286.659,966.9799,423.3357,887.4804,176.4686,257.2239,446.62,1187.437,260.8138,125.8569,303.5282,192.8558,93.22551999999999,2130.425,139.5262,120.5521,99.48692,172.4765,90.72055,167684.8,1221.849,60.31716,92.06016,168.3034,95.06236,250.2949,110.0794,59.74191,991.1831,90683.48,151.1792,18.011589999999998,124929.3,3891.761,7983.275,1137.68,375.7103,82699.32,2832.415,22382.23,2029.72,1341.737,119.0229,43.02785,33.02138,15.00968,83.06974,33.64678,32.02067,26.01676,6.00322,113.6641,2.791795,206
1072,44843.8275,1072.0005,1073.0,2922.6540000000005,84037.4,5268.507,4479.845,27208150.0,4406860.0,24977.44,101540.5,45308850.0,1306.614,54037.59,30337.84,502.1763,276323.1,6206.625,14013.48,867.1884,3528034.0,1640.245,2566.362,8587.878,12056.34,3236.3579999999997,787.5948,4358.021,161.1337,9200.194,354.3106,848.3352,209.2412,34.19038,5454.218000000001,1435.0620000000001,9634.224,363.3093,1146.442,329.0221,701.1381,272.5977,1057.622,490.6079,922.3109,167.2368,222.7656,507.3334,1255.495,216.1315,146.7215,312.75,168.1874,94.47178000000001,2135.842,112.7616,160.4908,120.1049,168.5894,99.78,167066.9,1146.252,67.95874,77.05048000000001,186.3035,122.1204,234.1224,121.1012,59.0384,970.6345,90691.28,189.2778,33.021409999999996,128101.8,3847.566,7987.6669999999995,1130.126,411.2067,85725.65,2836.798,23203.59,2111.972,1518.5220000000002,437.0215,111.8856,81.05297,22.01418,270.2136,91.76303,105.0724,42.02734,21.01354,113.5862,2.79294,206
1144,44843.8284,1144.0005,1145.0,3373.6809999999996,86050.45,4374.431,6328.602,26619100.0,4260634.0,25815.23,99810.34,45858680.0,125.7811,54943.65,31387.87,275.9207,264392.5,3284.0,3139.0840000000003,719.5034,3541306.0,1369.3929999999998,2298.756,7729.991,10344.55,712.3362,96.59234000000001,940.354,120.8248,9459.119,429.3208,680.1322,54.80078,32.84335,4810.996,756.2455,4028.258,188.2461,788.51,305.6754,287.2065,237.1568,406.6,373.3001,927.0798,188.1553,113.9755,261.5124,982.4653,198.3555,107.9523,129.2067,144.8084,68.93016999999999,1588.905,87.91538,129.9709,70.61301,113.0809,68.84431,161001.4,1217.618,58.03774,79.04448000000001,391.8864,209.0525,123.5706,33.02133,4.001932,836.5231,89226.41,174.947,38.02394,72.34382,20.01289,30.019379999999998,11.00581,13.008389999999999,29.01871,10.00644,15.009670000000002,8.005151,9.005152,3489.987,515.5273,354.9202,91.34076999999999,2330.966,388.127,706.6094,150.7161,63.040859999999995,113.4067,2.7998060000000002,207
1145,44843.8284,1145.0005,1146.0,4493.156,87337.76,5125.394,5476.37,26722860.0,4351560.0,26335.84,105549.6,43114160.0,156.6645,53991.76,31255.14,307.9818,261986.0,3472.03,2968.863,683.6129,3662947.0,1715.384,2306.835,7932.635,10479.59,970.5958,241.4823,992.3337,101.7663,9413.921,447.1108,643.7457,49.81593,18.76758,5385.946,870.2919,7079.647,285.1199,888.0761,378.1649,466.5407,191.6619,487.4916,435.5364,921.7111,204.346,99.88713,292.0092,1025.495,173.5829,112.0632,178.2623,162.4056,59.082980000000006,1585.619,94.42565,99.83234,106.4691,136.3848,77.92643000000001,164053.0,1158.982,70.96029,110.0831,300.8363,172.6914,116.4268,37.78226,4.001932,867.4963,90914.3,180.2388,25.01553,57.03691,19.01228,26.01684,9.005811999999999,10.00644,39.02528,10.00646,21.0136,9.005167,9.005811,2080.237,399.169,266.4822,63.040859999999995,1516.391,309.2017,455.9812,96.06248000000001,62.04015,113.3604,2.800951,207
1146,44843.8284,1146.0005,1147.0,4033.2690000000002,87725.06,4568.045999999999,5743.425,27267410.0,4323092.0,24168.64,108358.4,45175100.0,376.9591,55154.23,30205.47,347.3977,258880.1,3385.458,2463.3070000000002,486.4663,3548281.0,1577.976,2145.522,8444.368,11104.37,1120.63,365.6766,1298.881,119.8412,9177.931,350.2117,652.0534,39.855109999999996,23.45948,5333.224,860.4248,8143.646,289.3281,688.55,357.6592,586.5154,202.7057,458.1048,381.2348,888.4392,154.4186,111.647,367.3376,1043.995,229.0965,99.6409,140.5145,146.2544,68.93011,1611.871,93.64908,149.1013,79.37405,149.7434,88.61662,163426.9,1247.989,62.017019999999995,88.05778000000001,287.2845,151.19,107.0699,40.025290000000005,4.001932,826.0685,90662.52,169.2207,28.01747,158.1688,43.02783,49.03167,10.00581,17.01098,84.05478000000001,20.0123,42.02592,14.009020000000001,10.00579,1245.8239999999998,269.5245,186.2535,30.605659999999997,883.283,202.272,311.6865,84.9928,40.02602,113.0717,2.800951,207
1147,44843.8284,1147.0005,1148.0,2949.36,84495.61,5893.616,4830.526,26873770.0,4394312.0,25934.84,100855.4,48602130.0,317.3681,52917.18,30341.95,356.6075,260155.6,3137.202,2482.75,666.0404,3757290.0,1820.31,2719.96,8720.476,10534.92,1297.8239999999998,555.0725,1348.703,158.0783,9159.232,386.5863,612.2705,29.89133,31.1113,4920.403,851.6688,8467.219000000001,312.4893,897.2077,312.7523,560.3461,177.6291,454.9721,392.202,912.903,181.9935,142.1496,363.2439,995.3174,199.8883,105.7711,167.4675,162.2851,49.235929999999996,1531.5729999999999,119.9289,114.9018,80.28754,108.9281,63.015190000000004,164946.1,1218.677,54.03515,99.0686,285.7936,148.8744,138.0561,44.63051,9.005811999999999,876.2823,90789.57,170.2259,25.01613,1342.057,225.4991,179.2266,41.292429999999996,20.01289,807.0528,123.088,279.8016,63.43192,29.487820000000003,727.9065,197.4023,144.1346,33.0214,474.8266,136.6113,181.2461,55.035709999999995,35.02262,112.9273,2.800951,207
1148,44843.8284,1148.0005,1149.0,4169.427,81824.69,4686.099,5480.307,27580300.0,4423836.0,24042.83,102902.2,46732250.0,514.6761,56570.32,30890.17,396.2304,268142.6,3380.8390000000004,2396.749,486.4437,3527648.0,1502.138,2248.6620000000003,8412.914,10526.66,1441.71,568.9737,1404.566,158.9876,9399.98,378.9958,741.7861,29.8915,23.45948,5527.795,1028.96,8606.071,363.3377,799.5409,312.7583,604.4972,194.7113,561.2286,404.5854,866.6703,198.4522,147.7969,399.4123,1025.991,198.5754,107.8129,221.7492,187.6907,61.0526,1620.9679999999998,95.5535,135.6216,62.83393,141.5243,62.80616,164947.2,1186.935,61.91529,86.05624,270.6338,118.8249,136.1509,39.775729999999996,13.00837,886.2211,91103.29,157.9532,18.01162,9069.796,1004.5239999999999,770.8359,148.6216,56.11447,5283.173000000001,621.9103,1596.4660000000001,261.1147,145.1679,413.2713,119.089,95.062,16.01033,294.7822,87.05682,119.6405,40.02599,22.01427,112.9581,2.800188,207
1149,44843.8284,1149.0005,1150.0,4511.794,81511.59,5711.559,6060.078,26962310.0,4386778.0,27189.93,107264.8,45417790.0,415.8617,54259.68,32293.99,531.6658,268197.7,3367.4970000000003,2234.087,559.2294,3599358.0,1696.029,2346.835,8473.838,10665.64,1646.701,486.0663,1794.388,114.5614,8999.178,407.2375,736.1209,61.16444,42.22721,5215.085999999999,1011.99,8445.625,301.335,758.1738,354.1739,603.905,242.2787,695.019,348.9059,899.7249,145.8768,157.765,396.2228,1088.059,205.0124,130.6007,217.3026,176.105,47.77406,1488.4089999999999,99.38282,104.2766,70.90609,150.3968,88.77585,165289.6,1193.382,77.02693000000001,78.14896,220.9212,142.1554,133.1348,54.51975,23.01489,929.6417,91656.42,182.6312,26.01675,29106.61,2061.2,1973.602,299.8798,92.06015,16970.93,1410.08,4912.127,611.7844,332.8192,249.8456,70.04545999999999,52.53411,18.5745,180.8025,58.034009999999995,65.30805,27.01744,12.0071,113.2796,2.800569,207
1150,44843.8284,1150.0005,1151.0,3585.7,79818.64,5716.309,5735.99,27105950.0,4327728.0,25006.3,102067.0,44947000.0,811.8824,53579.42,30467.12,422.4195,267813.0,3255.042,2670.012,714.7755,3465881.0,1593.78,2368.79,8518.439,11707.81,1899.2320000000002,501.6584,2356.741,159.6952,8468.208,448.8751,605.1959,59.783,65.68678,5262.72,1293.1589999999999,8344.651,266.0834,721.7678,365.1057,536.9418,237.4218,710.0543,472.2039,913.2745,201.4471,190.0995,379.7411,1095.9089999999999,241.6303,99.18670999999999,202.3109,162.5611,77.56206999999999,1463.746,104.4744,169.1805,83.99638,125.1342,65.13241,164551.6,1189.005,59.97665,108.0783,204.9251,169.9314,156.2181,59.78139,30.019479999999998,923.3155,91059.09,157.1942,18.01162,54991.47,2997.025,3444.2690000000002,480.4549,178.9274,32963.03,2086.135,8919.0,997.2198,576.4215,149.5344,53.03091,39.025240000000004,16.01033,110.0721,40.02592,45.30275,25.01615,8.403201,113.1987,2.800188,207
1151,44843.8284,1151.0005,1152.0,4333.281,82118.26,4741.18,5647.351,27104380.0,4331066.0,25306.58,105049.0,45166580.0,714.324,55575.04,31709.25,349.332,271370.1,3615.7859999999996,3368.6079999999997,676.1368,3382917.0,1686.951,2237.226,8145.974,10798.51,2112.975,626.0262,2711.511,203.5334,8267.585,431.4931,629.5795,84.69245,45.21448,4909.677,1186.448,8473.521,328.3873,866.024,314.831,567.9714,278.7936,827.3455,384.7166,748.2765,198.5392,163.9488,434.4742,1030.157,215.5027,134.4609,235.9821,185.4996,74.8386,1518.997,93.20111,112.6646,89.01437,133.3818,79.08928,165312.4,1258.779,59.77336,118.6919,208.371,143.1277,153.1698,74.0483,49.0318,922.6304,91378.3,151.9179,20.01227,73524.87,3272.063,4455.691,646.8303,217.2048,45505.45,2441.308,12263.31,1345.9879999999998,740.8838,90.05872,42.02653,29.08125,15.009689999999999,68.04432,29.015190000000004,43.027159999999995,17.0103,10.00645,113.0043,2.799043,207
1152,44843.8284,1152.0005,1153.0,4300.373,83584.95,4254.439,7079.246999999999,27023040.0,4360268.0,28228.15,100445.5,43224610.0,1026.805,55395.02,30558.49,478.4701,275160.6,3597.3990000000003,3849.283,528.7433,3478302.0,1555.775,2503.301,8574.405,11389.77,2460.825,621.0652,3174.373,137.717,8246.601,448.2397,556.7432,40.0108,60.151759999999996,5242.083,1089.973,8039.145,283.8517,927.5148,293.5252,670.0736,225.4517,881.5609,431.5647,924.6678,189.2005,186.2146,426.5146,1002.211,239.3842,119.3859,235.9447,190.3701,74.83858000000001,1485.108,128.4767,108.9929,89.33504,151.3468,70.94785,165275.3,1236.733,67.0435,89.05821,207.3378,134.31,152.1217,59.163430000000005,44.028529999999996,946.0836,91073.25,176.2408,25.01613,85325.84,3393.228,5277.063,734.7681,277.4294,53405.17,2557.9429999999998,14137.29,1481.7220000000002,890.9941,110.7985,36.805,29.01875,14.00901,98.06383000000001,23.01484,42.02714,13.00837,14.008389999999999,112.7983,2.800569,207
1153,44843.8285,1153.0005,1154.0,3671.0429999999997,81264.76,5170.1320000000005,7080.7080000000005,26685670.0,4382231.0,24689.31,107649.0,47873870.0,973.5674,54340.28,30752.94,303.777,279139.7,3580.5609999999997,4828.252,802.5943,3592640.0,1790.307,2496.984,8168.388000000001,11511.23,2699.1220000000003,531.908,3572.808,165.3703,8270.257,386.1463,615.7203,83.71002,54.140080000000005,5227.853,1249.902,7740.033,322.0621,794.6816,303.6848,567.7136,176.8374,923.2382,470.4442,930.307,161.528,209.569,390.8362,1100.096,169.087,113.7012,216.5998,159.9455,62.34482,1570.001,124.2289,153.2214,83.6693,140.2124,85.48228,164749.0,1147.8239999999998,58.03775,79.0484,186.1312,114.2064,159.0829,71.08529,44.395920000000004,942.8287,90992.09,187.2478,27.01747,89764.47,3475.0429999999997,5442.328,756.894,249.4555,56912.76,2561.972,15173.61,1553.92,977.44,222.9707,79.05138000000001,51.76005,15.009670000000002,129.1029,62.73605,64.79986,20.01298,19.01225,112.8117,2.799043,207
1154,44843.8285,1154.0005,1155.0,3452.1420000000003,81519.69,4540.694,6973.478,27137180.0,4355306.0,29445.98,101353.6,46343160.0,1200.568,53588.89,31831.61,501.8943,278456.9,4184.345,5513.634,655.7307,3472971.0,1654.092,2291.94,8657.921999999999,11781.85,2892.2659999999996,529.7593,4014.0040000000004,184.5267,7996.34,417.6254,726.8021,94.65614000000001,40.06447,5217.286,1264.899,7801.92,297.7053,874.4904,337.5443,659.7465,212.6892,956.7786,416.0458,859.4318,193.476,196.5163,426.782,1055.407,194.5666,162.2244,258.7898,176.1129,86.65531,1429.184,116.5836,126.2032,64.57919,114.0583,87.60372,164618.0,1260.032,69.04507,99.07592,227.1635,154.0951,161.2332,58.874109999999995,45.02929,1010.685,90447.95,167.2088,23.014860000000002,91406.01,3598.252,5430.156999999999,831.8986,271.1597,57587.39,2550.092,15474.5,1590.9779999999998,1001.467,659.1927,159.3139,125.0267,18.621389999999998,465.1658,114.0819,186.4951,61.66499,22.01418,113.3913,2.800188,207
1217,44843.8292,1217.0006,1218.0,3848.574,83171.56,6390.198,6151.409000000001,26385050.0,4443453.0,25790.01,106978.5,46744970.0,257.9178,51749.99,30484.04,375.5678,280347.9,4723.58,7469.468000000001,552.9518,3534823.0,1606.945,2145.758,8143.271,10407.68,1097.923,165.5876,1288.007,127.208,8544.804,440.5384,761.2343,118.1358,28.15138,5121.74,890.6998,4461.895,218.7321,769.6508,333.4527,306.0318,176.2787,613.0634,392.0425,864.0803,241.7095,128.9323,229.9332,962.2074,195.9322,102.1869,184.4482,172.0887,50.5435,1436.4129999999998,74.53697,98.27244,73.52431,122.5815,86.06824,163128.2,1174.948,67.04382,92.50153,424.4542,173.3204,268.3257,71.07741999999999,3.001288,946.1613,90573.59,162.8629,54.035030000000006,82.05354,27.01748,28.68255,6.003863,18.07416,36.01981,18.01161,21.01291,11.0071,5.214293,9563.583,1097.309,890.457,176.0782,6437.0019999999995,890.272,1765.13,346.6925,157.0826,113.3278,2.797899,208
1218,44843.8292,1218.0006,1219.0,3555.8920000000003,85761.49,4139.355,6598.691999999999,27031980.0,4439578.0,29272.97,103335.2,45340310.0,174.3812,54447.04,30889.26,364.4031,276759.5,4606.292,6795.363,687.3347,3584656.0,1701.204,2455.069,8598.572,11243.18,1166.357,304.2524,1350.6770000000001,139.9284,8245.609,387.61,603.8737,79.71064,46.91912,5033.349,1053.938,6437.745,249.9786,793.1708,301.0204,426.3131,249.8584,588.4487,390.4394,950.2131,210.409,119.4899,312.9896,1058.448,180.9594,111.3826,190.6869,160.1165,57.11359,1399.029,105.1169,96.86694,80.28735999999999,132.9366,79.08954,164865.0,1172.4569999999999,78.25406,81.79996,373.075,139.1463,279.4476,69.02933,3.001932,956.8007,90784.55,170.1517,56.0363,88.54217,38.02465,29.01813,15.009670000000002,18.01161,50.016740000000006,18.01164,33.78743,8.661837,10.00644,6067.388000000001,795.5447,593.5986,122.0909,4050.889,646.4039,1148.971,244.5743,134.1022,113.1508,2.797517,208
1219,44843.8292,1219.0006,1220.0,4194.663,81111.55,4909.833,5887.544,26963580.0,4450860.0,24993.12,100143.5,43904550.0,436.4072,53986.06,31267.72,362.2313,280011.8,4580.193,6399.409000000001,703.361,3535147.0,1942.744,2610.014,8759.007,11105.38,1256.307,402.1169,1253.797,135.5555,8230.173,393.4592,700.2282,99.63828000000001,32.843270000000004,5235.776,1087.767,7105.7880000000005,296.8367,694.3222,274.9223,579.6915,273.3565,580.9123,406.3521,907.7888,199.3157,94.83694,311.3177,1001.6110000000001,185.9271,106.2656,184.875,166.0456,59.08302,1357.145,91.73788,137.5057,80.28181,103.9424,84.90397,166413.3,1151.226,69.04504,86.84246,315.8059,113.116,254.5455,56.03638,7.003863000000001,961.3118,91419.97,164.9061,46.026309999999995,736.0735,130.1639,120.6568,31.02003,19.74711,398.2347,86.05634,145.1571,52.26827,12.00774,3567.692,548.5215,424.0623,72.04681,2437.1639999999998,428.9625,754.9207,160.2884,71.04618,113.12,2.79828,208
1220,44843.8292,1220.0006,1221.0,3286.829,85116.62,4083.6890000000003,6221.49,27344970.0,4532932.0,28109.7,110573.1,45619790.0,436.382,54741.23,32244.3,401.7514,283046.8,4043.087,5363.703,588.3571,3496190.0,1891.2120000000002,2684.4,8649.19,11541.13,1236.525,518.0077,1560.671,103.7039,8293.828000000001,413.5247,672.9504,74.72865999999999,51.61101,5009.166,1172.156,6730.064,282.4958,804.3068,320.9924,559.5607,240.6428,688.0004,360.3601,860.2803,163.4356,123.6302,296.6499,997.9279,157.8877,127.6974,166.2827,154.6959,92.56367,1374.205,93.64936,116.7851,88.74883,122.8863,88.39010999999999,165332.8,1169.495,66.04293,82.3975,216.3907,118.0368,242.1991,79.0515,22.26438,971.4033,90689.29,163.198,19.01162,9006.908000000001,939.5867,721.0619,132.1158,60.03893000000001,5165.795,594.2646,1662.13,239.0151,123.9236,1976.775,350.4213,221.364,58.037690000000005,1286.777,285.5896,438.4152,114.082,53.03434,112.9911,2.797899,208
1221,44843.8292,1221.0006,1222.0,3418.926,82395.62,4891.7970000000005,5147.413,26985950.0,4390198.0,24397.86,108272.1,45966840.0,396.7969,55183.32,31810.26,413.3861,287280.6,4488.599,5596.481,673.0756,3548633.0,1651.171,2273.776,7897.395,11245.13,1683.974,513.4335,1761.5710000000001,143.5434,7851.906,376.3212,723.368,64.76464,56.073809999999995,5337.382,1181.344,6949.723000000001,294.6389,872.1903,346.8311,582.2418,207.3382,805.0207,415.176,813.116,182.8983,165.8106,351.0695,960.0889,185.9444,103.1923,195.172,158.8155,53.17471,1321.9070000000002,95.56044,83.80664,90.76009,105.734,91.87953,166113.2,1142.476,61.82917,95.06577,219.5074,99.07245,228.101,101.9025,24.01545,936.3796,90257.28,180.8657,26.01679,42968.74,2621.376,2771.7090000000003,427.0911,174.4817,25536.57,1821.0279999999998,7352.43,881.4628,491.5893,1024.6589999999999,214.3008,170.1992,42.02726,698.6221,189.2263,266.0736,75.04897,50.032340000000005,112.8295,2.797136,208
1222,44843.8293,1222.0006,1223.0,2200.979,81970.65,5815.209,6703.736,26753420.0,4410750.0,27099.63,107145.7,47918060.0,654.7184,55088.0,31915.39,336.795,281902.4,3930.901,4518.093,641.3118,3609426.0,1659.672,2541.195,8416.731,10626.98,1740.757,453.0281,2262.755,94.98576,7310.097,426.3116,623.5386,99.63819000000001,46.91896,4959.412,1266.688,6866.718000000001,269.5229,759.698,283.618,524.7739,225.8689,1073.4569999999999,375.319,857.5377,190.0184,179.7365,340.0812,956.9284,148.7427,143.1462,263.8004,135.1006,65.48385999999999,1406.3020000000001,95.55381,127.4689,97.73518,125.069,115.4217,165771.1,1266.664,65.04256,102.0781,161.1124,85.0555,247.462,96.41839,47.030409999999996,1072.902,90319.87,147.7251,34.24873,95255.84,3521.8540000000003,5884.076,848.5748,241.9681,60499.1,2677.9770000000003,16371.2,1693.652,1007.529,501.5036,125.1037,90.80922,25.0161,338.851,101.0698,127.1125,30.019370000000002,20.01291,113.1817,2.796754,208
