,AbsTime,RelTime,Cycle,m15.033 (B_m15.033) (Corr),m15.993 (B_m15.993) (Corr),m17.032 (B_m17.032) (Corr),m18.017 (B_m18.017) (Corr),m18.910 (B_m18.910) (Corr),m18.965 (B_m18.965) (Corr),m19.038 (B_m19.038) (Corr),m19.475 (B_m19.475) (Corr),m20.194 (B_m20.194) (Corr),m20.223 (B_m20.223) (Corr),m20.246 (B_m20.246) (Corr),m20.263 (B_m20.263) (Corr),m20.299 (B_m20.299) (Corr),m21.031 (B_m21.031) (Corr),m26.019 (B_m26.019) (Corr),m27.023 (B_m27.023) (Corr),m28.003 (B_m28.003) (Corr),m29.016 (B_m29.016) (Corr),m29.739 (B_m29.739) (Corr),m29.828 (B_m29.828) (Corr),m29.918 (B_m29.918) (Corr),m30.016 (B_m30.016) (Corr),m30.572 (B_m30.572) (Corr),m30.927 (B_m30.927) (Corr),m30.996 (B_m30.996) (Corr),m31.553 (B_m31.553) (Corr),m31.700 (B_m31.700) (Corr),m31.896 (B_m31.896) (Corr),m32.029 (B_m32.029) (Corr),m32.580 (B_m32.580) (Corr),m32.982 (B_m32.982) (Corr),m33.346 (B_m33.346) (Corr),m33.384 (B_m33.384) (Corr),m33.994 (B_m33.994) (Corr),m36.016 (B_m36.016) (Corr),m37.034 (B_m37.034) (Corr),m37.190 (B_m37.190) (Corr),m38.028 (B_m38.028) (Corr),m39.023 (B_m39.023) (Corr),m40.023 (B_m40.023) (Corr),m41.032 (B_m41.032) (Corr),m42.004 (B_m42.004) (Corr),m43.014 (B_m43.014) (Corr),m43.995 (B_m43.995) (Corr),m45.023 (B_m45.023) (Corr),m45.989 (B_m45.989) (Corr),m47.003 (B_m47.003) (Corr),m47.996 (B_m47.996) (Corr),m49.002 (B_m49.002) (Corr),m49.942 (B_m49.942) (Corr),m49.988 (B_m49.988) (Corr),m51.020 (B_m51.020) (Corr),m51.952 (B_m51.952) (Corr),m52.942 (B_m52.942) (Corr),m53.939 (B_m53.939) (Corr),m54.939 (B_m54.939) (Corr),m55.935 (B_m55.935) (Corr),m56.054 (B_m56.054) (Corr),m57.053 (B_m57.053) (Corr),m57.938 (B_m57.938) (Corr),m58.039 (B_m58.039) (Corr),m59.051 (B_m59.051) (Corr),m60.023 (B_m60.023) (Corr),m61.030 (B_m61.030) (Corr),m62.025 (B_m62.025) (Corr),m63.020 (B_m63.020) (Corr),m63.954 (B_m63.954) (Corr),m64.025 (B_m64.025) (Corr),m65.028 (B_m65.028) (Corr),m65.944 (B_m65.944) (Corr),m66.945 (B_m66.945) (Corr),m67.051 (B_m67.051) (Corr),m67.937 (B_m67.937) (Corr),m68.995 (B_m68.995) (Corr),m69.955 (B_m69.955) (Corr),m71.013 (B_m71.013) (Corr),m71.942 (B_m71.942) (Corr),m72.965 (B_m72.965) (Corr),m73.038 (B_m73.038) (Corr),m73.958 (B_m73.958) (Corr),m74.036 (B_m74.036) (Corr),m75.033 (B_m75.033) (Corr),m75.950 (B_m75.950) (Corr),m76.027 (B_m76.027) (Corr),m77.026 (B_m77.026) (Corr),m78.033 (B_m78.033) (Corr),m79.014 (B_m79.014) (Corr),m80.026 (B_m80.026) (Corr),m81.017 (B_m81.017) (Corr),m81.985 (B_m81.985) (Corr),m82.951 (B_m82.951) (Corr),m83.952 (B_m83.952) (Corr),m84.945 (B_m84.945) (Corr),m85.964 (B_m85.964) (Corr),m86.741 (B_m86.741) (Corr),m86.953 (B_m86.953) (Corr),m87.947 (B_m87.947) (Corr),m88.945 (B_m88.945) (Corr),m89.950 (B_m89.950) (Corr),m91.040 (B_m91.040) (Corr),m92.021 (B_m92.021) (Corr),m93.033 (B_m93.033) (Corr),m94.041 (B_m94.041) (Corr),m95.041 (B_m95.041) (Corr),m96.032 (B_m96.032) (Corr),m96.998 (B_m96.998) (Corr),m97.935 (B_m97.935) (Corr),m98.022 (B_m98.022) (Corr),m99.005 (B_m99.005) (Corr),m99.951 (B_m99.951) (Corr),m100.582 (B_m100.582) (Corr),m100.946 (B_m100.946) (Corr),m101.975 (B_m101.975) (Corr),m102.968 (B_m102.968) (Corr),m103.627 (B_m103.627) (Corr),m103.972 (B_m103.972) (Corr),m104.957 (B_m104.957) (Corr),m105.688 (B_m105.688) (Corr),m106.964 (B_m106.964) (Corr),m107.954 (B_m107.954) (Corr),m109.024 (B_m109.024) (Corr),m110.008 (B_m110.008) (Corr),m111.030 (B_m111.030) (Corr),m111.932 (B_m111.932) (Corr),m112.994 (B_m112.994) (Corr),m113.932 (B_m113.932) (Corr),m115.004 (B_m115.004) (Corr),m115.928 (B_m115.928) (Corr),m116.939 (B_m116.939) (Corr),m117.948 (B_m117.948) (Corr),m118.958 (B_m118.958) (Corr),m119.972 (B_m119.972) (Corr),m120.962 (B_m120.962) (Corr),m121.965 (B_m121.965) (Corr),m122.698 (B_m122.698) (Corr),m122.949 (B_m122.949) (Corr),m123.948 (B_m123.948) (Corr),m124.966 (B_m124.966) (Corr),m125.963 (B_m125.963) (Corr),m126.890 (B_m126.890) (Corr),m127.931 (B_m127.931) (Corr),m128.929 (B_m128.929) (Corr),m129.925 (B_m129.925) (Corr),m130.941 (B_m130.941) (Corr),m131.934 (B_m131.934) (Corr),m132.978 (B_m132.978) (Corr),m133.937 (B_m133.937) (Corr),m134.935 (B_m134.935) (Corr),m135.933 (B_m135.933) (Corr),m136.937 (B_m136.937) (Corr),m137.946 (B_m137.946) (Corr),m138.944 (B_m138.944) (Corr),m139.960 (B_m139.960) (Corr),m140.962 (B_m140.962) (Corr),m141.911 (B_m141.911) (Corr),m142.888 (B_m142.888) (Corr),m143.897 (B_m143.897) (Corr),m144.906 (B_m144.906) (Corr),m145.904 (B_m145.904) (Corr),m146.902 (B_m146.902) (Corr),m147.908 (B_m147.908) (Corr),m149.027 (B_m149.027) (Corr),m149.913 (B_m149.913) (Corr),m151.016 (B_m151.016) (Corr),m151.900 (B_m151.900) (Corr),m152.977 (B_m152.977) (Corr),m153.984 (B_m153.984) (Corr),m154.943 (B_m154.943) (Corr),m155.942 (B_m155.942) (Corr),m156.974 (B_m156.974) (Corr),m157.957 (B_m157.957) (Corr),m158.899 (B_m158.899) (Corr),m159.907 (B_m159.907) (Corr),m160.892 (B_m160.892) (Corr),m161.895 (B_m161.895) (Corr),m162.905 (B_m162.905) (Corr),m163.899 (B_m163.899) (Corr),m164.896 (B_m164.896) (Corr),m165.904 (B_m165.904) (Corr),m166.896 (B_m166.896) (Corr),m167.902 (B_m167.902) (Corr),m169.007 (B_m169.007) (Corr),m171.000 (B_m171.000) (Corr),m173.878 (B_m173.878) (Corr),m175.877 (B_m175.877) (Corr),m176.878 (B_m176.878) (Corr),m177.879 (B_m177.879) (Corr),m178.886 (B_m178.886) (Corr),m179.880 (B_m179.880) (Corr),m180.909 (B_m180.909) (Corr),m181.881 (B_m181.881) (Corr),m182.908 (B_m182.908) (Corr),m183.905 (B_m183.905) (Corr),m185.904 (B_m185.904) (Corr),m190.914 (B_m190.914) (Corr),m191.921 (B_m191.921) (Corr),m193.901 (B_m193.901) (Corr),m194.887 (B_m194.887) (Corr),m195.904 (B_m195.904) (Corr),m196.903 (B_m196.903) (Corr),m197.892 (B_m197.892) (Corr),m199.911 (B_m199.911) (Corr),m201.907 (B_m201.907) (Corr),m202.926 (B_m202.926) (Corr),m203.951 (B_m203.951) (Corr),m204.936 (B_m204.936) (Corr),m205.907 (B_m205.907) (Corr),m206.991 (B_m206.991) (Corr),m207.984 (B_m207.984) (Corr),m208.992 (B_m208.992) (Corr),m210.969 (B_m210.969) (Corr),m212.946 (B_m212.946) (Corr),m213.897 (B_m213.897) (Corr),m216.910 (B_m216.910) (Corr),m217.905 (B_m217.905) (Corr),m218.902 (B_m218.902) (Corr),m219.901 (B_m219.901) (Corr),m220.916 (B_m220.916) (Corr),m221.906 (B_m221.906) (Corr),m223.044 (B_m223.044) (Corr),m224.044 (B_m224.044) (Corr),m225.020 (B_m225.020) (Corr),m226.020 (B_m226.020) (Corr),m226.999 (B_m226.999) (Corr),m227.999 (B_m227.999) (Corr),m228.979 (B_m228.979) (Corr),m229.974 (B_m229.974) (Corr),m230.922 (B_m230.922) (Corr),m231.939 (B_m231.939) (Corr),m232.927 (B_m232.927) (Corr),m233.886 (B_m233.886) (Corr),m234.901 (B_m234.901) (Corr),m235.895 (B_m235.895) (Corr),m248.906 (B_m248.906) (Corr),m249.883 (B_m249.883) (Corr),m250.899 (B_m250.899) (Corr),m253.772 (B_m253.772) (Corr),m263.876 (B_m263.876) (Corr),m266.967 (B_m266.967) (Corr),m267.964 (B_m267.964) (Corr),m268.949 (B_m268.949) (Corr),m269.945 (B_m269.945) (Corr),m270.948 (B_m270.948) (Corr),m281.034 (B_m281.034) (Corr),m282.032 (B_m282.032) (Corr),m283.008 (B_m283.008) (Corr),m284.005 (B_m284.005) (Corr),m284.988 (B_m284.988) (Corr),m285.984 (B_m285.984) (Corr),m286.961 (B_m286.961) (Corr),m287.955 (B_m287.955) (Corr),m288.946 (B_m288.946) (Corr),m297.039 (B_m297.039) (Corr),m299.017 (B_m299.017) (Corr),m300.016 (B_m300.016) (Corr),m301.012 (B_m301.012) (Corr),m326.944 (B_m326.944) (Corr),m327.915 (B_m327.915) (Corr),m328.411 (B_m328.411) (Corr),m328.539 (B_m328.539) (Corr),m329.389 (B_m329.389) (Corr),m329.843 (B_m329.843) (Corr),m330.871 (B_m330.871) (Corr),m332.078 (B_m332.078) (Corr),m333.362 (B_m333.362) (Corr),m340.989 (B_m340.989) (Corr),m341.996 (B_m341.996) (Corr),m342.972 (B_m342.972) (Corr),m343.966 (B_m343.966) (Corr),m344.928 (B_m344.928) (Corr),m345.881 (B_m345.881) (Corr),m346.829 (B_m346.829) (Corr),m355.096 (B_m355.096) (Corr),m356.118 (B_m356.118) (Corr),m357.097 (B_m357.097) (Corr),m358.067 (B_m358.067) (Corr),m359.021 (B_m359.021) (Corr),m359.987 (B_m359.987) (Corr),m360.602 (B_m360.602) (Corr),m360.966 (B_m360.966) (Corr),m361.963 (B_m361.963) (Corr),m362.361 (B_m362.361) (Corr),m369.059 (B_m369.059) (Corr),m371.065 (B_m371.065) (Corr),m372.064 (B_m372.064) (Corr),m373.054 (B_m373.054) (Corr),m374.050 (B_m374.050) (Corr),m375.025 (B_m375.025) (Corr),m376.018 (B_m376.018) (Corr),m377.002 (B_m377.002) (Corr),m414.971 (B_m414.971) (Corr),m415.974 (B_m415.974) (Corr),m429.096 (B_m429.096) (Corr),m430.152 (B_m430.152) (Corr),m431.069 (B_m431.069) (Corr),m432.048 (B_m432.048) (Corr),m433.035 (B_m433.035) (Corr),m434.010 (B_m434.010) (Corr),m434.980 (B_m434.980) (Corr),m438.933 (B_m438.933) (Corr),m445.052 (B_m445.052) (Corr),m446.053 (B_m446.053) (Corr),m447.031 (B_m447.031) (Corr),m448.028 (B_m448.028) (Corr),m449.020 (B_m449.020) (Corr),m450.013 (B_m450.013) (Corr),m453.946 (B_m453.946) (Corr),E/N_Act [Td],p-Drift_Act [mbar],group_id
46,44843.9659,46.0,47.0,10306.81,80031.48,10568.94,6976.147,416.9363,333.5479,3649729.0,667.1,333.5479,456.674,500.3219,624.2637,500.3233,6473.093000000001,910.2795,1042.497,19567.67,11258.58,375.1644,222.4055,304.5807,5517404.0,14597.36,2302.083,51716.34,798.1125,2826.389,1213.6960000000001,3336358.0,849870.3,24661.02,7147.825,8822.756,39732860.0,102.3685,9461.646,105.52,91.59659,1186.714,208.5408,532.873,1333.8570000000002,13835.14,13659.4,1435.469,245216.6,2796.4390000000003,669.542,87.39581,2675.8140000000003,2810.3959999999997,1759.51,162410.5,9361.489,1844.025,8817.187,1752.295,538.3441,164.442,211.9597,234.9116,278.7926,349.3884,398.8395,67.37246,418.7685,93.53747,147.2138,98.39458,997.774,206.312,138.6226,2078.154,2533.002,462.5507,245.3666,849.3774,312.8717,390.9312,754.8336,543.934,171.6364,438.9484,191.4415,704.7645,139.8049,911.0045,482.5652,168.9654,880.1052,228.0912,39621.64,7140.384,18311.12,24.944760000000002,1356.8210000000001,644.8484,646.409,1268.128,105.8045,207.6347,73.46984,1570.405,326.5149,144.17,284.6084,260.2576,203.8819,370.7917,7369.481,21.581039999999998,7747.398,207304.0,17479.28,37.363279999999996,4732.58,500.7055,20.31178,625.6761,607.4643,88.05498,95.8597,36.159659999999995,841.9718,133.9473,149.9486,30.9742,3639.816,1703.068,28205.83,31968.11,66694.59,4479.274,952.5902,15.611410000000001,122.1345,134.7021,48.79391,58.56536,610.1033,52.815780000000004,49.524229999999996,89.21334,63.41935,128.5675,27.274859999999997,1243.657,307.2425,255.5091,51.27114,45.02046,53.29128000000001,53.323330000000006,37.943709999999996,406.4226,113.7892,3444.869,398.4436,356.951,199.3877,493.6298,76.78461999999999,192.2054,13.796129999999998,44.61197,61.60161,28.26223,34.45358,17.8988,13.35055,30.99115,50.02978,22.49805,46.0688,65.48902,42.59531,49.53609,58.8192,20.22399,14.834179999999998,20.0408,22.04184,14.56815,436.3821,289.1615,542.2249,527.0695,597.6339,879.3207,25.837529999999997,307.7964,14.00903,11.0071,12.007760000000001,24.0155,41.02657,21.01003,21.58427,22.014310000000002,18.01162,15.86179,15.009689999999999,14.009020000000001,4325.731,9898.917,216.6377,39.025209999999994,97.06732,28.0181,35.67941,27.01747,21.052629999999997,17.14388,118.0952,40.02587,35.382290000000005,23.01484,510.8509,46.029790000000006,14.134129999999999,11.20252,43.309309999999996,21.01361,23.014879999999998,14.00903,16.01035,8.005151,225.962,25.01618,27.017409999999998,193.3533,61.282030000000006,15.22075,24.01548,15.00966,15.470889999999999,119.811,24.0155,14.77515,12.00774,10.00644,9.005828,12.007760000000001,41.02666,19.01223,20.37252,20.01291,12.00774,16.01033,12.00773,7.003863000000001,11.99212,7.004507,18.011589999999998,6.003863,9.842286999999999,26.01681,55.03573000000001,47.0305,33.0214,388.7279,299892.7,21.01295,83075.69,961.4612,15.009670000000002,12.00773,18.01162,17.01096,10.00644,28.667,13.00837,25.3054,25.0162,21.01352,11.78883,15.009670000000002,26.01679,19.01227,22.0142,25.01613,17.80057,16.01032,11.00708,12.00773,12.51587,14.00903,15.658529999999999,12.00773,19.01223,16.26831,9.005794999999999,12.00774,18.01161,12.00773,19.01227,14.00903,11.00708,14.00905,13.008389999999999,11.00708,6.003863,11.00708,15.642879999999998,15.009689999999999,16.01032,12.00774,116.8529,2.705962,                      Jar_BLK_60
47,44843.9659,47.0,48.0,11488.53,79524.41,17183.39,14077.75,791.5262,595.7609,10014570.0,1083.875,416.9363,416.9349,416.9349,333.5479,83.38699,11808.7,899.6679,747.2904,18084.19,12377.96,398.149,253.9978,261.0694,5459082.0,12375.1,2261.0679999999998,52615.66,743.9821,2782.8259999999996,1128.774,3605731.0,1348035.0,26613.76,7098.548000000001,8482.775,36832900.0,241.2364,24577.45,174.1665,66.6156,1442.151,143.3084,812.5972,1635.0970000000002,16982.03,13313.3,1960.01,221712.8,2585.3320000000003,683.2693,93.4298,2672.8190000000004,3150.406,1014.96,138444.8,7628.7919999999995,1450.483,8933.833,1666.055,762.0403,256.4812,148.936,334.18,466.9056,609.9304,822.7291,70.97667,297.6613,55.398630000000004,72.73808000000001,49.19725,719.7312,134.386,218.7248,1304.464,2246.718,231.2984,172.8974,718.5551,354.8725,587.9836,779.2856,759.454,318.4973,454.7505,215.1783,1091.609,206.5921,979.9414,379.3672,183.7415,723.8373,228.0315,18585.49,5881.166,11860.25,31.74795,1040.39,517.1155,463.104,1481.783,94.06483,165.0007,108.7637,1980.783,555.3423,133.9872,346.2664,127.2763,206.02,436.3497,5392.352,39.56531,8589.224,251001.8,22282.31,29.468120000000003,7009.186,742.4396,27.082420000000003,611.5411,831.9051,87.44378,67.7546,63.81875,260.0168,70.31192,57.24191,44.8536,820.4933,1566.531,13162.22,40297.68,116668.2,6901.0019999999995,1687.388,5.676875,208.5828,211.5633,67.59267,74.43128,592.7181,43.33591,26.854740000000003,52.60609,26.407420000000002,60.247780000000006,20.61851,735.8353,427.4095,249.6232,68.03363,62.93881999999999,24.83174,64.79321,35.49977,328.1753,142.422,3426.177,301.0449,279.4164,151.2509,422.2681,89.60104,179.0629,34.24791,52.494119999999995,42.05956,15.829020000000002,27.239420000000003,10.435130000000001,22.250970000000002,10.55804,45.15923,26.29905,32.71151,82.40816,66.13336,44.23072,76.99996,28.7394,26.48964,23.20514,12.59533,18.73045,410.1472,270.1416,476.054,519.5221,463.9813,878.4315,24.02329,333.6869,14.00905,23.01491,14.00905,27.05657,26.01686,29.018790000000003,18.285220000000002,25.01616,21.01357,26.016820000000003,11.74976,8.005151,2515.139,9911.063,207.5723,29.64416,106.0804,29.01875,32.02068,25.01616,22.01422,15.0566,77.37871,42.02731,26.86885,15.61161,728.6589,50.03246,17.01096,12.00773,81.05279,23.014879999999998,32.02071,24.33602,17.01098,7.004507,106.0915,16.68262,28.018109999999997,202.5671,69.9753,25.039620000000003,47.17118,23.014860000000002,23.014870000000002,122.0816,19.01228,18.66048,9.005794999999999,11.00708,10.00644,9.005811,77.09698,27.01744,24.01547,21.044829999999997,12.60188,10.00645,13.00844,10.00644,10.00644,16.05722,20.0129,10.00645,6.0038800000000005,22.0142,26.0168,38.94702,24.50019,442.9136,292849.0,44.026740000000004,35043.88,716.2108,9.005811,12.02336,10.49894,12.00773,12.00774,27.01742,14.165379999999999,31.004340000000003,22.014229999999998,29.65976,9.005794999999999,10.00645,29.73015,12.00774,13.00842,17.01098,11.0071,14.00121,12.148439999999999,16.0103,17.01095,18.01162,8.004507,14.009020000000001,12.00773,9.005794999999999,16.01035,12.00773,12.00774,22.01427,11.32762,8.005151,11.00708,8.004507,8.005151,15.009689999999999,4.001932,10.00579,11.0071,15.009670000000002,16.01035,9.967350999999999,116.1799,2.719314,                      Jar_BLK_60
48,44843.9659,48.0,49.0,9337.567,76798.53,16215.22,15454.17,679.3121,833.874,10603980.0,1167.421,416.9363,250.161,323.776,500.3219,583.7089,10993.23,774.4921,707.8392,18272.98,12350.02,431.3271,255.9126,261.0694,5364286.0,12613.68,1914.339,52502.51,592.6626,2565.351,1205.17,3653237.0,1498236.0,26704.42,7887.406,8572.645,36111240.0,210.2635,27049.07,234.2577,125.6037,1453.997,168.618,821.6923,1538.71,15432.55,12613.52,1954.875,210638.4,2502.012,579.8412,90.23652,2866.0690000000004,3304.16,1092.062,131224.2,7553.981,1616.88,8798.29,1409.326,764.2597,314.7404,167.1235,304.9162,494.1284,558.5061,665.3239,51.27,256.9095,64.61075,75.27254,74.64022,645.2972,127.2464,237.9462,1261.623,2160.8070000000002,166.219,183.0221,819.4575,374.8741,568.618,733.1953,644.2468,396.9258,495.9355,250.0252,910.5936,173.6667,820.2841,390.7903,178.7719,605.1334,247.0064,17677.46,5842.023,11826.17,21.73809,973.3619,457.2709,399.0588,1368.9879999999998,132.7396,177.255,107.0752,2099.7960000000003,497.6615,157.2623,339.8094,134.8412,210.1589,445.8799,5115.458,17.21142,8369.335,251666.9,22933.97,24.2679,7478.696,869.884,40.62369,631.2768,797.6388,92.98517,78.98389,64.24941,217.2455,73.43672,48.42335,45.5827,741.6668,1459.796,11925.63,39070.91,119750.8,7270.076,1684.774,19.86911,180.7336,207.173,76.99775,90.12504,507.6408,32.56536,38.93475,42.994040000000005,14.52411,34.13472,33.2718,704.5154,390.5414,193.4725,59.9131,51.83548,24.43402,73.46069,48.43934,293.537,122.2147,2861.917,304.6358,280.2482,151.7087,397.7782,88.95595,149.3182,28.741970000000002,51.4753,34.67805,17.36601,25.27112,20.13614,10.01293,12.17505,49.56519,33.97829,31.621109999999998,61.708380000000005,61.54011,47.27795,75.08641,30.868190000000002,40.26432,22.1503,17.84337,11.44639,459.0746,274.8352,450.9555,520.6827,419.2931,841.5153,15.86695,327.7071,16.08069,18.011670000000002,11.00708,30.019479999999998,33.02135,16.01032,18.01161,20.01295,22.014229999999998,26.016820000000003,22.01422,8.005151,2602.508,10993.65,226.6455,31.02004,125.3377,29.018790000000003,34.53798,16.792070000000002,22.0142,11.00712,92.72086,39.02518,16.52628,16.01033,716.1799,49.03188,16.01033,17.01098,95.06219,31.51255,48.03119,13.008389999999999,23.014860000000002,9.005794999999999,113.3031,17.01096,23.014879999999998,196.2052,72.00784,13.00837,27.21288,18.01164,12.00774,94.6634,17.010939999999998,14.00903,9.005794999999999,12.007760000000001,8.005151,6.003863,82.23345,44.294309999999996,40.02608,16.01032,20.01294,12.00774,13.0084,16.01033,14.00905,9.005794999999999,34.022040000000004,11.00708,8.005167,26.78293,30.019409999999997,49.563340000000004,38.65791,405.8562,299041.8,36.02283,40540.53,753.3111,14.61881,9.005827,5.636455000000001,18.01162,11.00708,16.01034,16.01032,37.69632,25.01618,24.64872,14.00901,14.12629,25.01613,8.247494999999999,18.49628,18.33211,10.04553,17.01098,12.00774,20.01291,10.00644,11.0071,14.00901,14.00901,7.003863000000001,13.0084,11.00708,13.00837,14.00905,19.04354,12.80511,13.0084,8.004524,5.0032190000000005,10.56932,12.00773,14.71261,12.06964,12.0071,7.004507,14.00903,7.192127,115.4028,2.737625,                      Jar_BLK_60
49,44843.9659,49.0,50.0,8085.526999999999,75559.7,13648.87,12229.56,1177.522,583.7102,10765420.0,667.0972,450.8109,376.7072,409.7689,500.3219,500.3233,10946.04,1051.4189999999999,697.0595,17470.11,12539.05,406.2683,249.885,262.6562,5421833.0,12538.07,2056.6220000000003,50526.18,592.7601,2608.638,1002.877,3666013.0,1564282.0,25095.2,7580.94,8599.56,34992380.0,317.5087,28501.09,235.1882,133.2315,1522.68,211.1924,897.2894,1604.055,13561.3,12166.42,1849.4470000000001,201401.2,2625.623,657.063,69.00435999999999,2712.058,3130.69,1213.43,127641.9,6945.0380000000005,1537.506,8929.605,1592.749,680.7327,267.5965,215.9891,327.7248,469.868,535.4199,619.2369,35.48847,350.7228,89.73725999999999,98.93578000000001,58.929719999999996,562.477,84.6939,266.1143,1097.123,1944.7320000000002,224.3382,169.7293,661.975,372.7331,485.5617,727.7037,614.2185,375.1146,491.8618,200.7037,883.9889,179.654,869.2848,357.2132,157.2956,705.261,223.8216,17637.45,5973.82,11089.33,27.71739,984.3854,465.6305,412.4866,1354.36,122.2048,197.6017,98.78545,2121.377,520.3294,133.1136,351.3791,124.3897,207.9069,493.2566,5049.639,34.17006,7973.194,252559.5,22811.98,34.01173,7339.481,827.2266,27.082420000000003,610.9985,897.8068,79.90175,76.58308000000001,50.157509999999995,215.7392,66.75965,54.13474,50.68153,773.1518,1476.7679999999998,11833.17,38738.2,120797.5,7068.326,1756.8670000000002,14.192210000000001,207.3769,252.2545,55.60318,87.49306999999999,507.1598,40.62744,35.98641,42.50007,23.766679999999997,58.93785,16.88441,713.5016,393.1496,225.4515,66.77356,45.02042,30.986320000000003,50.53585,22.0343,307.5827,144.4814,2627.12,294.5619,281.8392,161.4177,404.8399,93.40356,150.6864,45.987359999999995,57.19483,36.38343,18.09029,37.919940000000004,7.830699000000001,18.9133,13.281889999999999,45.52499,29.586509999999997,42.525009999999995,90.17643000000001,69.0976,64.47008000000001,72.72173000000001,36.19043,38.14513,25.31472,16.79375,13.52755,414.0694,275.845,449.6356,529.5158,460.3572,894.1298,24.18362,297.5033,18.60575,19.0123,13.00837,25.01613,36.023309999999995,31.02001,27.01742,25.01616,10.00645,25.37575,29.018720000000002,16.01034,2830.224,11901.44,238.8829,45.16983,126.1432,29.362740000000002,43.02787,18.01164,15.009689999999999,11.00708,90.24662,34.02196,23.3901,23.01484,747.7654,59.038340000000005,24.015539999999998,10.00647,98.54898,26.01684,26.01679,18.01161,22.0142,8.974524,131.13,18.59011,28.362109999999998,166.539,72.89126999999999,17.94912,28.018079999999998,14.00903,26.28262,114.0932,18.01161,14.743879999999999,12.00773,7.004507,6.001932,5.0032190000000005,121.3357,37.32095,34.02198,19.01225,9.005794999999999,9.005794999999999,16.01037,9.787548,5.863148000000001,12.007760000000001,25.01615,18.01162,10.00646,29.01871,35.83566,34.02207,31.582859999999997,427.5736,295674.4,46.02576,50906.16,807.4825,14.0084,12.00773,16.0103,19.01227,18.058510000000002,24.015520000000002,18.01161,43.027840000000005,25.65717,23.01484,10.803180000000001,18.01164,33.146370000000005,13.0084,20.012929999999997,16.0103,11.00708,22.014229999999998,13.00837,9.005794999999999,19.01227,14.00903,17.01096,6.003863,12.00774,17.01098,11.00713,19.01223,9.005794999999999,24.90672,10.00581,14.00903,9.005794999999999,9.005151,6.00322,4.002575,12.00774,12.00773,11.976460000000001,13.00837,13.008389999999999,9.005811,114.779,2.7525020000000002,                      Jar_BLK_60
